ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
3905557,109.7.1.13,A0A0R4IYB7_F1_nD1,A0A0R4IYB7_F1,1-75,computed structural model
3995811,633.17.1.3,A0A0N4U987_F1_nD1,A0A0N4U987_F1,16-140,computed structural model
5021401,2007.1.2.59,Q8PZB0_F1_nD1,Q8PZB0_F1,1-260,computed structural model
5017789,331.1.1.26,Q8PRY8_F1_nD6,Q8PRY8_F1,586-735,computed structural model
3512731,559.1.1.10,A0A077Z031_F1_nD2,A0A077Z031_F1,206-235,computed structural model
3971815,7579.1.1.259,Q9I5T9_F1_nD1,Q9I5T9_F1,"51-135,196-353",computed structural model
3884418,5046.1.1.181,A0A0R4IYL8_F1_nD4,A0A0R4IYL8_F1,"221-350,396-510,536-600",computed structural model
3558741,376.1.3.80,O96028_F1_nD2,O96028_F1,456-500,computed structural model
3369049,192.31.1.4,I1LM57_F1_nD1,I1LM57_F1,11-55,computed structural model
3211741,4120.1.1.77,O45381_F1_nD5,O45381_F1,501-560,computed structural model
4081790,5001.1.1.180,Q6C0Z3_nD3,Q6C0Z3_F1,"576-765,786-855,906-920",computed structural model
4033451,301.13.1.6,Q2FZ58_F1_nD2,Q2FZ58_F1,236-320,computed structural model
5032512,5086.1.1.234,A0A0P9G5B2_F1_nD2,A0A0P9G5B2_F1,56-190,computed structural model
3224448,4967.1.1.35,P34583_F1_nD2,P34583_F1,51-340,computed structural model
3210590,304.160.1.3,C0NJG1_F1_nD1,C0NJG1_F1,181-315,computed structural model
4890640,2006.1.6.72,e9vlgA1,9vlg_A,29-194,experimental structure
3933768,108.1.1.178,A0A0K0E8Z5_F1_nD2,A0A0K0E8Z5_F1,"331-380,416-445,492-613",computed structural model
3905647,304.9.1.151,A0A2R8QGL1_F1_nD2,A0A2R8QGL1_F1,276-490,computed structural model
4023431,5.1.4.513,A0A175W4N8_F1_nD1,A0A175W4N8_F1,"51-80,131-170,246-585",computed structural model
3587542,605.1.1.241,A0A4Q8VG88_F1_nD2,A0A4Q8VG88_F1,151-250,computed structural model
3230203,148.1.3.380,Q95QN2_F1_nD3,Q95QN2_F1,206-255,computed structural model
5007487,164.1.1.33,O29456_F1_nD2,O29456_F1,91-214,computed structural model
4963906,604.1.1.270,D4GV62_F1_nD2,D4GV62_F1,136-255,computed structural model
3249369,388.1.1.7,P54643_F1_nD3,P54643_F1,571-625,computed structural model
3182930,5028.1.1.4,U7Q3C5_F1_nD11,U7Q3C5_F1,676-700,computed structural model
3500970,603.1.1.152,A0A077ZN68_F1_nD1,A0A077ZN68_F1,"31-55,136-225,266-285",computed structural model
3614360,7.1.1.28,Q386M5_F1_nD2,Q386M5_F1,"1-110,431-769",computed structural model
3338844,3285.1.1.7,E2FKH4_F1_nD1,E2FKH4_F1,"31-65,96-295",computed structural model
3461533,3755.3.1.610,Q7Y1G8_F1_nD1,Q7Y1G8_F1,116-240,computed structural model
3586030,109.3.1.326,A0A3P7DNA9_F1_nD1,A0A3P7DNA9_F1,6-160,computed structural model
5056238,3355.1.1.40,A0A842WGT1_F1_nD1,A0A842WGT1_F1,"6-319,381-390",computed structural model
4534655,2003.1.2.251,Q12YW2_nD1,Q12YW2_F1,"1-65,86-175,261-345,361-405",computed structural model
3781903,208.1.1.37,Q59XL0_F1_nD1,Q59XL0_F1,26-250,computed structural model
3165509,3470.1.1.41,P45280_F1_nD1,P45280_F1,16-180,computed structural model
3610473,109.54.1.27,Q389R8_F1_nD1,Q389R8_F1,1-95,computed structural model
4134687,3922.1.1.297,G0SA56_nD5,G0SA56_F1,"886-935,976-1210,1226-1280",computed structural model
3816946,3462.1.1.47,Q9LX16_F1_nD2,Q9LX16_F1,56-135,computed structural model
3992156,109.4.1.2569,A0A0N4UN80_F1_nD1,A0A0N4UN80_F1,"1-325,351-370,406-420,476-500",computed structural model
4507925,7579.1.1.263,Q9X447_nD1,Q9X447_F1,"31-495,526-568",computed structural model
3989768,3860.1.1.294,Q8DPM7_F1_nD4,Q8DPM7_F1,336-420,computed structural model
4977901,4.1.1.480,EPP00002249_nD3,EPP00002249,446-495,computed structural model
3394113,5027.1.1.20,A1ZBV5_F1_nD2,A1ZBV5_F1,61-100,computed structural model
4033299,4.1.1.375,Q2G2W9_F1_nD3,Q2G2W9_F1,171-265,computed structural model
3911224,604.3.1.34,F1QGM6_F1_nD2,F1QGM6_F1,151-330,computed structural model
4410495,605.1.1.206,A0A0B5ADT9_nD1,A0A0B5ADT9_F1,36-125,computed structural model
3192055,386.1.1.413,U7PJS0_F1_nD4,U7PJS0_F1,1161-1225,computed structural model
3666606,601.2.1.17,A0A1D6QRM7_F1_nD9,A0A1D6QRM7_F1,2016-2120,computed structural model
4400733,5021.1.1.2,Q5FI75_nD1,Q5FI75_F1,"11-40,186-195",computed structural model
3578049,109.4.1.2725,A0A3P7E125_F1_nD2,A0A3P7E125_F1,146-260,computed structural model
3657408,192.7.1.26,A0A1D6LWI6_F1_nD10,A0A1D6LWI6_F1,2216-2260,computed structural model
4387540,601.48.1.4,P0CM31_nD4,P0CM31_F1,1386-1470,computed structural model
5045846,633.6.1.55,A0A5C9E6B3_F1_nD1,A0A5C9E6B3_F1,"11-85,106-190",computed structural model
3586904,2486.1.1.20,A0A133CH72_F1_nD1,A0A133CH72_F1,6-555,computed structural model
3502550,4207.1.2.60,A0A077Z2I2_F1_nD10,A0A077Z2I2_F1,1826-1915,computed structural model
3447460,192.8.1.455,Q6Z7R9_F1_nD1,Q6Z7R9_F1,"31-215,236-275",computed structural model
3254789,3939.1.1.337,Q54K74_F1_nD1,Q54K74_F1,1-190,computed structural model
3203808,108.1.1.184,C0NDJ8_F1_nD1,C0NDJ8_F1,11-130,computed structural model
3568853,198.1.1.23,Q6NUJ1_F1_nD1,Q6NUJ1_F1,31-145,computed structural model
3496905,3755.3.1.555,A0A5K4FEL4_F1_nD4,A0A5K4FEL4_F1,"616-845,901-950",computed structural model
4250326,328.5.1.5,Q04625_nD2,Q04625_F1,51-130,computed structural model
4586441,109.4.1.3146,P54389_nD1,P54389_F1,6-205,computed structural model
4311928,3801.1.1.3,P55533_nD1,P55533_F1,1-75,computed structural model
4102379,2007.1.1.56,P22795_nD2,P22795_F1,321-515,computed structural model
3205603,221.1.1.211,C0NQR1_F1_nD1,C0NQR1_F1,86-160,computed structural model
3166026,5027.1.1.26,P45197_F1_nD2,P45197_F1,121-145,computed structural model
3965256,5084.5.1.39,Q5F5H1_F1_nD3,Q5F5H1_F1,"636-960,986-1000",computed structural model
3607551,109.4.1.3309,Q584G5_F1_nD4,Q584G5_F1,461-590,computed structural model
3539709,101.1.2.838,Q96AY4_F1_nD8,Q96AY4_F1,"1826-1840,1866-1925",computed structural model
5009703,5038.1.1.16,Q4J767_F1_nD1,Q4J767_F1,1-350,computed structural model
3666117,207.1.1.366,A0A1D6P0W5_F1_nD1,A0A1D6P0W5_F1,"121-285,306-350",computed structural model
4944349,2003.4.1.7,A0A9Y1BL27_F1_nD3,A0A9Y1BL27_F1,"36-45,196-365",computed structural model
3448216,4.1.1.421,A3BH85_F1_nD6,A3BH85_F1,591-660,computed structural model
3715205,604.5.1.70,Q4CSF2_F1_nD1,Q4CSF2_F1,16-100,computed structural model
3649424,604.3.1.42,K7U3N5_F1_nD1,K7U3N5_F1,1-125,computed structural model
4966301,375.1.1.320,EPP00017714_nD1,EPP00017714,51-85,computed structural model
4085770,11.1.1.1293,Q08339_nD3,Q08339_F1,176-390,computed structural model
5040334,5069.1.3.133,A0A2P6VT94_F1_nD1,A0A2P6VT94_F1,26-200,computed structural model
3803107,376.1.2.37,Q84X54_F1_nD5,Q84X54_F1,"306-435,491-610",computed structural model
3962010,101.1.2.863,X8FAW1_F1_nD1,X8FAW1_F1,1-110,computed structural model
3587818,109.4.1.2604,A0A133CIM0_F1_nD1,A0A133CIM0_F1,6-415,computed structural model
3483188,605.2.1.7,A0A5K4EYV9_F1_nD5,A0A5K4EYV9_F1,626-710,computed structural model
3965831,101.1.3.17,A0A0H4IVK8_F1_nD1,A0A0H4IVK8_F1,26-145,computed structural model
4277445,142.3.1.4,O32014_nD1,O32014_F1,6-60,computed structural model
3385208,109.4.1.2589,A0A0R0HQK4_F1_nD1,A0A0R0HQK4_F1,1-330,computed structural model
3371974,904.1.1.43,I1LP29_F1_nD2,I1LP29_F1,121-165,computed structural model
4963794,3755.4.1.90,D4GUW2_F1_nD2,D4GUW2_F1,"26-160,166-190",computed structural model
3370243,904.1.1.45,K7MAS9_F1_nD1,K7MAS9_F1,86-120,computed structural model
3744231,11.1.3.10,Q9UUA7_F1_nD1,Q9UUA7_F1,"1-175,201-220",computed structural model
3925846,109.4.1.2553,A0A0K0ELV5_F1_nD2,A0A0K0ELV5_F1,271-610,computed structural model
5074857,223.2.1.59,UPI00324FB35A_nD1,UPI00324FB35A,1-310,computed structural model
4029711,5040.1.1.28,Q8IL86_F1_nD2,Q8IL86_F1,141-280,computed structural model
3807907,2492.1.1.60,Q9S847_F1_nD1,Q9S847_F1,6-223,computed structural model
3386117,192.17.1.23,Q0P8I2_F1_nD5,Q0P8I2_F1,916-1030,computed structural model
3436557,220.4.1.8,A0A0P0XM74_F1_nD2,A0A0P0XM74_F1,201-275,computed structural model
3742723,192.15.1.113,Q9UTQ9_F1_nD2,Q9UTQ9_F1,"6-30,91-165",computed structural model
4339418,2011.1.1.32,P37968_nD1,P37968_F1,126-390,computed structural model
4542172,2003.1.11.12,Q5NDE3_nD3,Q5NDE3_F1,"156-170,241-465",computed structural model
3508713,382.1.1.25,A0A077ZBR0_F1_nD3,A0A077ZBR0_F1,471-590,computed structural model
3953171,2007.1.3.56,O53147_F1_nD1,O53147_F1,1-85,computed structural model
3767823,109.4.1.2862,D3ZUJ8_F1_nD3,D3ZUJ8_F1,"601-835,871-920",computed structural model
3189999,376.1.2.44,U7PW77_F1_nD1,U7PW77_F1,6-55,computed structural model
3682991,3291.1.1.111,A0A1D6P921_F1_nD1,A0A1D6P921_F1,"46-150,201-250",computed structural model
4192494,11.1.1.1357,Q9GL76_nD1,Q9GL76_F1,31-345,computed structural model
3847743,11.1.1.1347,Q8R526_F1_nD8,Q8R526_F1,"1231-1345,1466-1505",computed structural model
3461552,7568.1.1.13,Q7X7E9_F1_nD4,Q7X7E9_F1,716-810,computed structural model
3255059,375.1.1.297,Q54SR3_F1_nD2,Q54SR3_F1,191-223,computed structural model
3968015,2011.4.1.3,Q9I783_F1_nD2,Q9I783_F1,"76-160,181-438,461-545",computed structural model
3663924,5.3.1.3,A0A1D6J6V7_F1_nD1,A0A1D6J6V7_F1,26-150,computed structural model
3363474,109.4.1.2933,I1JJN6_F1_nD1,I1JJN6_F1,6-650,computed structural model
3516569,101.1.11.103,A0A077ZHV4_F1_nD1,A0A077ZHV4_F1,286-339,computed structural model
3174148,386.1.1.389,Q12433_F1_nD1,Q12433_F1,66-115,computed structural model
4168404,327.11.2.62,Q03782_nD3,Q03782_F1,376-490,computed structural model
3986530,330.1.1.33,Q32JE6_F1_nD1,Q32JE6_F1,"6-60,83-150",computed structural model
4429735,2485.1.1.146,O06928_nD2,O06928_F1,266-350,computed structural model
3498125,604.1.1.193,A0A3Q0KNT3_F1_nD5,A0A3Q0KNT3_F1,"1271-1330,1376-1495",computed structural model
3465201,101.1.11.182,Q655N8_F1_nD1,Q655N8_F1,81-105,computed structural model
3925125,4207.1.1.60,A0A0K0EKS2_F1_nD5,A0A0K0EKS2_F1,1401-1510,computed structural model
3521476,101.1.11.196,Q9UKV0_F1_nD1,Q9UKV0_F1,76-120,computed structural model
3202400,622.1.1.20,C0NAX8_F1_nD2,C0NAX8_F1,"86-120,296-435",computed structural model
4028310,101.35.1.38,Q8ID94_F1_nD5,Q8ID94_F1,1561-1620,computed structural model
3290485,601.1.1.126,K0EMT3_F1_nD1,K0EMT3_F1,6-280,computed structural model
3913304,3755.3.1.497,A0A2R8QTY7_F1_nD3,A0A2R8QTY7_F1,426-585,computed structural model
3180872,192.17.1.28,U7Q425_F1_nD3,U7Q425_F1,261-345,computed structural model
5016044,2003.1.11.17,Q6LY88_F1_nD1,Q6LY88_F1,"1-130,196-214",computed structural model
4612393,7579.1.1.234,O06966_nD1,O06966_F1,6-275,computed structural model
3585461,5.1.3.219,A0A3P7DY47_F1_nD1,A0A3P7DY47_F1,"1-235,262-350,441-520",computed structural model
3236942,192.4.1.52,Q6BER5_F1_nD2,Q6BER5_F1,"191-335,416-535,641-739,998-1035",computed structural model
3686312,633.26.1.6,A0A1C1CYX9_F1_nD1,A0A1C1CYX9_F1,56-245,computed structural model
3414013,207.1.1.482,Q9VV73_F1_nD2,Q9VV73_F1,136-285,computed structural model
3523283,389.1.1.176,Q8TC27_F1_nD1,Q8TC27_F1,26-150,computed structural model
4680119,398.1.1.5,Q6CJB5_nD2,Q6CJB5_F1,"231-255,286-295",computed structural model
3857723,386.1.1.401,Q925H1_F1_nD4,Q925H1_F1,521-635,computed structural model
3412426,109.4.1.3512,Q9VPT4_F1_nD2,Q9VPT4_F1,"251-355,446-585",computed structural model
4323154,2.1.1.341,Q8SW19_nD1,Q8SW19_F1,1-115,computed structural model
3640658,304.56.1.8,C1GWD5_F1_nD1,C1GWD5_F1,"196-210,236-310",computed structural model
3954975,2002.1.1.399,O53203_F1_nD10,O53203_F1,1486-1615,computed structural model
4418386,3775.1.1.2,C0HJE6_nD2,C0HJE6_F1,"31-60,86-355",computed structural model
4397450,632.22.1.163,Q1ELU7_nD1,Q1ELU7_F1,1-115,computed structural model
3751733,604.12.1.109,O88902_F1_nD1,O88902_F1,1-165,computed structural model
3457052,2004.1.1.862,A0A0P0VQG3_F1_nD4,A0A0P0VQG3_F1,571-725,computed structural model
4474923,207.1.1.447,Q6P4K6_nD1,Q6P4K6_F1,"6-45,71-340",computed structural model
3797393,5067.1.1.42,A0A7I4KF44_F1_nD1,A0A7I4KF44_F1,6-230,computed structural model
3953823,881.1.1.35,O53803_F1_nD1,O53803_F1,6-160,computed structural model
4998870,4.1.1.483,EPP00008410_nD3,EPP00008410,"1-30,326-380",computed structural model
4223235,2004.1.1.1028,P40870_nD1,P40870_F1,1-185,computed structural model
3317016,150.5.1.102,I1LUJ0_F1_nD1,I1LUJ0_F1,11-78,computed structural model
3382083,3009.1.1.9,A0A0R0KW91_F1_nD1,A0A0R0KW91_F1,"16-220,281-400",computed structural model
4140653,3755.3.1.440,A7KAK0_nD1,A7KAK0_F1,"21-50,56-185",computed structural model
3196977,103.1.1.76,C0NN68_F1_nD1,C0NN68_F1,511-545,computed structural model
3895529,904.1.1.35,A0A2R8Q525_F1_nD2,A0A2R8Q525_F1,91-135,computed structural model
3640475,109.4.1.2849,C1H9M5_F1_nD2,C1H9M5_F1,"151-935,996-1435",computed structural model
4355331,3979.1.1.5,O07522_nD2,O07522_F1,256-335,computed structural model
3904307,3755.4.1.70,E7FFQ3_F1_nD5,E7FFQ3_F1,536-670,computed structural model
3173557,3470.1.1.42,P53214_F1_nD1,P53214_F1,361-390,computed structural model
3185728,5.1.5.224,U7PND8_F1_nD1,U7PND8_F1,"6-340,366-395",computed structural model
3583910,304.18.1.3,A0A3P7DUW7_F1_nD5,A0A3P7DUW7_F1,596-720,computed structural model
4965948,101.1.10.82,D4GZU9_F1_nD1,D4GZU9_F1,1-125,computed structural model
4472109,243.1.1.103,A3DC20_nD4,A3DC20_F1,586-705,computed structural model
4011082,5.1.4.514,A0A175WB53_F1_nD1,A0A175WB53_F1,21-545,computed structural model
5001424,2004.1.2.5,EPP00005243_nD1,EPP00005243,1-220,computed structural model
3184926,2003.1.5.436,U7PNT5_F1_nD1,U7PNT5_F1,6-295,computed structural model
3491310,3826.1.1.67,G4VPE5_F1_nD1,G4VPE5_F1,6-80,computed structural model
4486895,109.4.1.3350,Q6CT34_nD2,Q6CT34_F1,"351-1045,1051-1680",computed structural model
3524030,5046.1.1.292,Q96J88_F1_nD1,Q96J88_F1,"71-100,121-195,231-290",computed structural model
3878846,391.1.2.26,F1QV50_F1_nD10,F1QV50_F1,696-810,computed structural model
3547209,192.15.1.204,Q9BU79_F1_nD1,Q9BU79_F1,16-115,computed structural model
3197460,6132.1.1.7,C0NYN3_F1_nD3,C0NYN3_F1,531-585,computed structural model
3295714,109.4.1.2712,A0A368UHP7_F1_nD2,A0A368UHP7_F1,271-1005,computed structural model
3905320,304.166.1.10,F1Q5D2_F1_nD4,F1Q5D2_F1,606-725,computed structural model
3192261,3390.1.1.6,U7PNH9_F1_nD1,U7PNH9_F1,51-270,computed structural model
3376015,304.9.1.146,A0A0R0JM12_F1_nD3,A0A0R0JM12_F1,"326-454,501-540,576-595",computed structural model
3578978,922.1.1.34,A0A3P7FTA0_F1_nD1,A0A3P7FTA0_F1,"1-55,87-115",computed structural model
3769107,592.6.1.4,D4A058_F1_nD4,D4A058_F1,1756-1834,computed structural model
3775009,141.1.1.54,E9PSR7_F1_nD3,E9PSR7_F1,256-465,computed structural model
5054830,5.1.2.63,A0A7J2LBX9_F1_nD2,A0A7J2LBX9_F1,116-369,computed structural model
4022450,7516.1.1.43,A0A175W646_F1_nD2,A0A175W646_F1,"56-70,101-470",computed structural model
3991267,5059.1.1.50,A0A0N4UHI5_F1_nD2,A0A0N4UHI5_F1,216-455,computed structural model
5017022,331.1.1.27,Q6M051_F1_nD1,Q6M051_F1,26-310,computed structural model
4527579,186.1.1.23,Q44217_nD2,Q44217_F1,161-250,computed structural model
5082328,1.1.13.77,UPI003759876D_nD1,UPI003759876D,21-115,computed structural model
3669753,3684.1.1.34,A0A1D6PN73_F1_nD1,A0A1D6PN73_F1,6-130,computed structural model
3649169,3939.1.1.260,A0A1D6G247_F1_nD2,A0A1D6G247_F1,101-190,computed structural model
4618815,73.1.1.16,P10511_nD2,P10511_F1,"661-695,721-805",computed structural model
3867711,3939.1.1.274,A2AJB1_F1_nD1,A2AJB1_F1,11-225,computed structural model
3374727,315.1.1.11,A0A0R0EFM3_F1_nD4,A0A0R0EFM3_F1,621-675,computed structural model
3960860,101.1.11.201,X8FHU2_F1_nD1,X8FHU2_F1,1-70,computed structural model
3643646,109.4.1.2680,A0A1D6ND84_F1_nD1,A0A1D6ND84_F1,356-760,computed structural model
5019926,225.2.1.3,Q8PWC1_F1_nD2,Q8PWC1_F1,141-385,computed structural model
3173202,101.1.9.137,P53819_F1_nD5,P53819_F1,"1526-1540,1571-1635",computed structural model
4995810,603.1.1.243,EPP00005757_nD1,EPP00005757,6-85,computed structural model
3971809,192.8.1.424,G3XCT6_F1_nD2,G3XCT6_F1,371-425,computed structural model
3791800,109.4.1.2555,A0A0K0IZK5_F1_nD1,A0A0K0IZK5_F1,1-805,computed structural model
3317095,304.9.1.122,I1MSK8_F1_nD3,I1MSK8_F1,261-330,computed structural model
4964626,101.1.2.931,D4GWT8_F1_nD1,D4GWT8_F1,1-130,computed structural model
5031951,2003.1.12.8,A0A0P9FY61_F1_nD1,A0A0P9FY61_F1,11-85,computed structural model
3992872,192.17.1.17,A0A0N4UAK7_F1_nD2,A0A0N4UAK7_F1,131-195,computed structural model
3540794,389.3.1.21,Q9NS73_F1_nD1,Q9NS73_F1,26-90,computed structural model
3504642,192.8.1.365,A0A077Z6M4_F1_nD5,A0A077Z6M4_F1,641-980,computed structural model
3350203,3652.1.1.5,I1L5P7_F1_nD1,I1L5P7_F1,141-225,computed structural model
4427435,7503.1.1.22,O83691_nD3,O83691_F1,296-440,computed structural model
4523328,7581.1.1.49,Q7MAV3_nD1,Q7MAV3_F1,"6-195,216-330",computed structural model
3595069,604.1.1.199,A4I3Q7_F1_nD1,A4I3Q7_F1,71-140,computed structural model
3571761,3939.1.1.247,Q8TC92_F1_nD3,Q8TC92_F1,416-525,computed structural model
3394576,3567.1.1.184,Q9VPB9_F1_nD1,Q9VPB9_F1,1-40,computed structural model
4204482,223.1.1.153,O83602_nD2,O83602_F1,96-360,computed structural model
4026675,603.1.1.172,A0A5K1K9E7_F1_nD1,A0A5K1K9E7_F1,21-135,computed structural model
4523798,3114.1.1.5,P38939_nD6,P38939_F1,926-1015,computed structural model
4235751,5046.1.1.286,Q8NB25_nD3,Q8NB25_F1,"221-370,386-450,491-640,656-680",computed structural model
3214450,3922.1.1.310,O44735_F1_nD4,O44735_F1,"326-350,376-460",computed structural model
3239995,11.21.1.6,Q7YWP9_F1_nD1,Q7YWP9_F1,21-120,computed structural model
3894808,3291.1.1.145,A0A2R8RY83_F1_nD6,A0A2R8RY83_F1,"1031-1075,1126-1260",computed structural model
4519945,101.1.14.4,Q0H8X9_nD2,Q0H8X9_F1,121-174,computed structural model
3425940,622.1.1.15,A0A0P0WE11_F1_nD2,A0A0P0WE11_F1,116-200,computed structural model
3916642,192.2.1.56,F1QYE9_F1_nD3,F1QYE9_F1,541-690,computed structural model
3191240,109.4.1.3542,U7PNN2_F1_nD1,U7PNN2_F1,"141-195,236-500",computed structural model
3970564,11.1.1.1362,Q9HUW2_F1_nD3,Q9HUW2_F1,321-420,computed structural model
3442524,375.1.1.303,Q6ZIW1_F1_nD5,Q6ZIW1_F1,871-925,computed structural model
3756433,604.1.1.262,W8C8J2_F1_nD6,W8C8J2_F1,831-915,computed structural model
4979802,304.8.1.113,EPP00003834_nD1,EPP00003834,6-80,computed structural model
4934186,375.1.1.322,A0A2R7Y674_F1_nD1,A0A2R7Y674_F1,11-45,computed structural model
4963777,604.12.1.137,D4GUU9_F1_nD3,D4GUU9_F1,221-370,computed structural model
3741803,109.4.1.3069,O60184_F1_nD2,O60184_F1,"86-110,211-235,296-750",computed structural model
5023667,2007.1.2.60,Q8TXT9_F1_nD1,Q8TXT9_F1,26-175,computed structural model
3630935,109.4.1.2845,C1GW64_F1_nD1,C1GW64_F1,"16-355,376-670,836-848",computed structural model
3372042,6074.1.1.14,I1K0W3_F1_nD1,I1K0W3_F1,111-175,computed structural model
3254118,4030.1.1.17,B0G139_F1_nD1,B0G139_F1,11-85,computed structural model
3308516,5069.1.3.104,K7MCZ8_F1_nD1,K7MCZ8_F1,1-105,computed structural model
3740356,109.4.1.3086,O94600_F1_nD2,O94600_F1,386-1050,computed structural model
3760689,548.1.1.3,D3ZZL9_F1_nD13,D3ZZL9_F1,1556-1655,computed structural model
3182307,6055.1.1.40,U7PQ38_F1_nD1,U7PQ38_F1,1-40,computed structural model
5012273,2488.1.1.32,Q5JD38_F1_nD1,Q5JD38_F1,1-355,computed structural model
3543376,643.1.1.2,O95427_F1_nD4,O95427_F1,"611-725,801-830",computed structural model
3628277,604.1.1.173,A0A044TAL7_F1_nD1,A0A044TAL7_F1,"126-185,206-285",computed structural model
4010024,223.1.1.160,P71229_F1_nD1,P71229_F1,16-135,computed structural model
4947762,2003.1.1.390,A0AAF0D2L8_F1_nD1,A0AAF0D2L8_F1,"1-150,316-345",computed structural model
4964832,310.3.1.24,D4GXA3_F1_nD3,D4GXA3_F1,296-375,computed structural model
4423908,3755.3.1.596,Q5AZQ6_nD1,Q5AZQ6_F1,6-130,computed structural model
3205119,109.4.1.2833,C0NZM7_F1_nD2,C0NZM7_F1,56-630,computed structural model
3574913,5050.1.1.94,A0A3P7DW41_F1_nD2,A0A3P7DW41_F1,66-245,computed structural model
3919119,3755.3.1.542,A0A0G2LAC3_F1_nD7,A0A0G2LAC3_F1,"656-735,756-915",computed structural model
4021377,109.4.1.2622,A0A175WGV1_F1_nD1,A0A175WGV1_F1,"6-465,731-780",computed structural model
3559960,2006.1.6.66,Q502W6_F1_nD8,Q502W6_F1,1086-1155,computed structural model
3374875,101.1.1.359,A0A0R0IS26_F1_nD2,A0A0R0IS26_F1,496-550,computed structural model
3336641,109.4.1.2967,I1LV56_F1_nD2,I1LV56_F1,"31-65,226-590",computed structural model
4945789,304.48.1.110,A0A9Y1FK64_F1_nD1,A0A9Y1FK64_F1,6-165,computed structural model
3945562,1.1.7.111,A0A0H3GUE8_F1_nD4,A0A0H3GUE8_F1,306-420,computed structural model
3710926,109.2.1.99,Q4DAY7_F1_nD1,Q4DAY7_F1,16-280,computed structural model
3698916,148.1.3.355,Q4CRS2_F1_nD1,Q4CRS2_F1,1-165,computed structural model
3431310,4991.1.1.111,Q8W2X4_F1_nD1,Q8W2X4_F1,86-150,computed structural model
3547608,1134.1.1.16,Q9H6E4_F1_nD1,Q9H6E4_F1,31-175,computed structural model
3236866,1135.1.1.3,Q03564_F1_nD2,Q03564_F1,36-130,computed structural model
4258822,12.3.1.61,A6X3G3_nD1,A6X3G3_F1,16-235,computed structural model
3274168,243.6.1.11,Q55DI2_F1_nD1,Q55DI2_F1,"21-70,96-110",computed structural model
