ecod_uid,f_id,ecod_domain_id,ecod_source_id,seqid_range,dtype
3376126,109.4.1.1718,K7LMM1_F1_nD1,K7LMM1_F1,16-130,computed structural model
3734034,109.4.1.1720,A0A0D2EVW4_F1_nD1,A0A0D2EVW4_F1,1-1080,computed structural model
2774006,109.4.1.1721,e6vbu41,6vbu_4,34-424,experimental structure
3735921,109.4.1.1722,A0A0D2GWX5_F1_nD5,A0A0D2GWX5_F1,"411-430,491-685,706-740,1026-1200,1236-1680,1781-2025",computed structural model
3400458,109.4.1.1723,Q9W350_F1_nD2,Q9W350_F1,"21-555,591-785,806-875,1591-1605,1631-1740",computed structural model
3846708,109.4.1.1724,Q3U829_F1_nD2,Q3U829_F1,386-805,computed structural model
3585919,109.4.1.1727,A0A3P7E9G3_F1_nD1,A0A3P7E9G3_F1,"21-215,351-385",computed structural model
3406412,109.4.1.1730,Q9VQG0_F1_nD1,Q9VQG0_F1,"6-370,401-415,576-930",computed structural model
3783720,109.4.1.1731,Q5AED6_F1_nD1,Q5AED6_F1,36-655,computed structural model
3237416,109.4.1.1733,Q19545_F1_nD8,Q19545_F1,"1851-1975,2011-2615",computed structural model
3457502,109.4.1.1734,A0A0P0V586_F1_nD1,A0A0P0V586_F1,6-120,computed structural model
4593719,109.4.1.1735,A0T0R5_nD1,A0T0R5_F1,"26-120,141-184",computed structural model
3802345,109.4.1.1736,O23277_F1_nD1,O23277_F1,26-385,computed structural model
3449473,109.4.1.1737,A0A0P0WD35_F1_nD3,A0A0P0WD35_F1,406-535,computed structural model
3367840,109.4.1.1740,I1MT12_F1_nD2,I1MT12_F1,106-374,computed structural model
3817871,109.4.1.1741,P0C7R4_F1_nD1,P0C7R4_F1,51-215,computed structural model
3327308,109.4.1.1742,A0A0R0F5G2_F1_nD1,A0A0R0F5G2_F1,191-310,computed structural model
3819479,109.4.1.1743,Q9FIN7_F1_nD10,Q9FIN7_F1,"1996-2070,2111-2370",computed structural model
3827813,109.4.1.1744,Q8H0U4_F1_nD2,Q8H0U4_F1,261-885,computed structural model
3305344,109.4.1.1745,A0A0R0EW82_F1_nD1,A0A0R0EW82_F1,1-600,computed structural model
3380457,109.4.1.1746,A0A0R0FRD0_F1_nD1,A0A0R0FRD0_F1,"11-155,191-225,251-320",computed structural model
3676751,109.4.1.1747,A0A1D6MJ48_F1_nD1,A0A1D6MJ48_F1,"26-165,211-235,266-620,651-675,701-805,876-1179",computed structural model
3876110,109.4.1.1749,Q6PDI5_F1_nD2,Q6PDI5_F1,601-815,computed structural model
3411410,109.4.1.1750,Q9W2F2_F1_nD2,Q9W2F2_F1,"6-35,461-910,1066-1105",computed structural model
3780927,109.4.1.1752,A0A140UHX3_F1_nD1,A0A140UHX3_F1,"1-165,206-275",computed structural model
3187441,109.4.1.1754,U7PZ68_F1_nD1,U7PZ68_F1,6-1125,computed structural model
4311292,109.4.1.1756,Q2H1Q1_nD3,Q2H1Q1_F1,"1421-1685,1771-1790",computed structural model
3841234,109.4.1.1757,P63154_F1_nD2,P63154_F1,176-300,computed structural model
3238128,109.4.1.1758,Q9XW10_F1_nD1,Q9XW10_F1,"11-430,471-670",computed structural model
3920401,109.4.1.1759,F1Q9Z3_F1_nD2,F1Q9Z3_F1,"81-120,141-495",computed structural model
3825227,109.4.1.1760,Q9LPC5_F1_nD3,Q9LPC5_F1,1136-1745,computed structural model
3347627,109.4.1.1761,K7K705_F1_nD2,K7K705_F1,286-525,computed structural model
3651070,109.4.1.1762,A0A1D6KZI5_F1_nD3,A0A1D6KZI5_F1,"371-390,666-915,946-995",computed structural model
3786078,109.4.1.1764,A0A1D8PSL1_F1_nD1,A0A1D8PSL1_F1,56-550,computed structural model
3881900,109.4.1.1765,A5WV17_F1_nD2,A5WV17_F1,"746-1030,1096-1135",computed structural model
3830175,109.4.1.1766,A0A1P8B0L2_F1_nD2,A0A1P8B0L2_F1,"791-815,921-1590",computed structural model
3422731,109.4.1.1767,Q0DUH9_F1_nD2,Q0DUH9_F1,326-473,computed structural model
3414973,109.4.1.1769,O61345_F1_nD1,O61345_F1,"136-540,636-735",computed structural model
4830092,109.4.1.1771,e7yeaA02,7yea_A,191-328,experimental structure
1312117,109.4.1.1772,e4qmhA1,4qmh_A,6-241,experimental structure
3596386,109.4.1.1774,A4IAI2_F1_nD1,A4IAI2_F1,1-155,computed structural model
3706492,109.4.1.1775,Q4D4S2_F1_nD2,Q4D4S2_F1,371-570,computed structural model
4874393,109.4.1.1776,e8vvyC01,8vvy_C,"1-322,358-359,396-1226",experimental structure
3844762,109.4.1.1777,Q0HA38_F1_nD5,Q0HA38_F1,951-1315,computed structural model
3810429,109.4.1.1778,B5BT18_F1_nD3,B5BT18_F1,"1166-1180,1241-1425",computed structural model
3364476,109.4.1.1779,I1M9T1_F1_nD2,I1M9T1_F1,211-450,computed structural model
4438003,109.4.1.1780,B9WJ16_nD3,B9WJ16_F1,631-765,computed structural model
3208378,109.4.1.1782,C0NVE9_F1_nD3,C0NVE9_F1,"236-690,711-1010,1221-1325",computed structural model
3298620,109.4.1.1783,I1J4A6_F1_nD1,I1J4A6_F1,6-210,computed structural model
3542904,109.4.1.1784,Q6PJG6_F1_nD1,Q6PJG6_F1,1-820,computed structural model
3881550,109.4.1.1785,E7F9V6_F1_nD2,E7F9V6_F1,"406-605,636-1110",computed structural model
3844306,109.4.1.1786,Q9D4I2_F1_nD1,Q9D4I2_F1,"16-255,276-630",computed structural model
4178410,109.4.1.1787,F6WXT2_nD3,F6WXT2_F1,"421-475,531-935",computed structural model
3414673,109.4.1.1788,P17886_F1_nD1,P17886_F1,16-675,computed structural model
3372093,109.4.1.1789,I1J987_F1_nD2,I1J987_F1,146-345,computed structural model
3832520,109.4.1.1790,Q8VYW7_F1_nD5,Q8VYW7_F1,"781-800,821-1145",computed structural model
4128166,109.4.1.1791,Q2KIK0_nD1,Q2KIK0_F1,6-135,computed structural model
3983259,109.4.1.1792,Q32EJ6_F1_nD1,Q32EJ6_F1,1-320,computed structural model
3742163,109.4.1.1794,O59704_F1_nD2,O59704_F1,306-670,computed structural model
2088988,109.4.1.1796,e5xjcI1,5xjc_I,"156-738,740-819",experimental structure
4393158,109.4.1.1797,Q58HI1_nD1,Q58HI1_F1,"1-580,911-935",computed structural model
1113706,109.4.1.1799,e3asfA1,3asf_A,5-178,experimental structure
303294,109.4.1.1800,e2ho1B1,2ho1_B,32-252,experimental structure
198846,109.4.1.1801,e3c2gA1,3c2g_A,1-619,experimental structure
3004642,109.4.1.1803,e7ulaB1,7ula_B,107-426,experimental structure
1596101,109.4.1.1804,e4rv1D1,4rv1_D,1-415,experimental structure
3794801,109.4.1.1805,A0A0I9R303_F1_nD2,A0A0I9R303_F1,"311-375,401-600",computed structural model
3561336,109.4.1.1806,Q9HCE0_F1_nD2,Q9HCE0_F1,"256-280,471-535,566-710,1491-1510",computed structural model
3799887,109.4.1.1808,A0A5S6P7P0_F1_nD1,A0A5S6P7P0_F1,"6-925,956-985,1036-1060",computed structural model
3621936,109.4.1.1809,A0A044UH08_F1_nD3,A0A044UH08_F1,271-405,computed structural model
3843378,109.4.1.1811,Q8C0S4_F1_nD1,Q8C0S4_F1,1-325,computed structural model
3779781,109.4.1.1812,Q63269_F1_nD3,Q63269_F1,"436-670,691-895,951-1095,1591-1695,1716-1815,1861-2170",computed structural model
3520936,109.4.1.1813,A0A077Z0C3_F1_nD4,A0A077Z0C3_F1,"181-340,666-750,836-900,936-970,1016-1055,1101-1125",computed structural model
4355909,109.4.1.1814,A8C752_nD3,A8C752_F1,"561-1010,1041-1265,1756-1930",computed structural model
3508071,109.4.1.1817,A0A077ZF20_F1_nD1,A0A077ZF20_F1,"6-1220,1331-1590",computed structural model
3478559,109.4.1.1819,A0A3Q0KSH4_F1_nD1,A0A3Q0KSH4_F1,"1-1105,1131-1335",computed structural model
3201874,109.4.1.1820,C0NLZ1_F1_nD1,C0NLZ1_F1,6-725,computed structural model
4014745,109.4.1.1821,A0A175VV39_F1_nD2,A0A175VV39_F1,"1-285,336-1585,1606-2045",computed structural model
3733475,109.4.1.1822,A0A0D2F0K8_F1_nD1,A0A0D2F0K8_F1,"1-200,371-400,461-810",computed structural model
4019632,109.4.1.1825,A0A175VW63_F1_nD4,A0A175VW63_F1,401-635,computed structural model
4014590,109.4.1.1826,A0A175VQ68_F1_nD2,A0A175VQ68_F1,"56-85,181-625",computed structural model
3204524,109.4.1.1827,C0NB08_F1_nD2,C0NB08_F1,"36-60,246-335,396-580",computed structural model
3185205,109.4.1.1828,U7PQQ6_F1_nD2,U7PQQ6_F1,416-690,computed structural model
3758474,109.4.1.1832,A0A0G2K726_F1_nD3,A0A0G2K726_F1,646-799,computed structural model
3550150,109.4.1.1833,Q9Y4B6_F1_nD2,Q9Y4B6_F1,441-815,computed structural model
3894693,109.4.1.1834,A0A0G2KLX6_F1_nD1,A0A0G2KLX6_F1,1-380,computed structural model
3800399,109.4.1.1835,A0A0H5SB85_F1_nD4,A0A0H5SB85_F1,1316-2080,computed structural model
3584420,109.4.1.1836,A0A3P7ENK2_F1_nD1,A0A3P7ENK2_F1,"116-145,171-850,911-955",computed structural model
3242077,109.4.1.1837,Q23495_F1_nD3,Q23495_F1,"26-475,1241-1650",computed structural model
3894258,109.4.1.1838,B7ZD88_F1_nD4,B7ZD88_F1,936-1170,computed structural model
3236655,109.4.1.1839,Q22976_F1_nD2,Q22976_F1,386-605,computed structural model
3375347,109.4.1.184,A0A0R0HE85_F1_nD1,A0A0R0HE85_F1,1-165,computed structural model
3937331,109.4.1.1840,A0A0K0EAS9_F1_nD2,A0A0K0EAS9_F1,"121-320,591-1070,1091-1350,1451-1640",computed structural model
3997326,109.4.1.1841,A0A0N4U9V0_F1_nD1,A0A0N4U9V0_F1,6-110,computed structural model
3996651,109.4.1.1843,A0A0N4UCK6_F1_nD3,A0A0N4UCK6_F1,601-950,computed structural model
3485447,109.4.1.1844,A0A5K4E7T8_F1_nD1,A0A5K4E7T8_F1,"16-130,211-505",computed structural model
3841150,109.4.1.1847,Q6PHQ8_F1_nD1,Q6PHQ8_F1,21-385,computed structural model
4246481,109.4.1.1848,P58937_nD6,P58937_F1,"576-820,851-860,901-915",computed structural model
3207977,109.4.1.185,C0NQ41_F1_nD2,C0NQ41_F1,221-770,computed structural model
3335013,109.4.1.1851,K7L7G8_F1_nD1,K7L7G8_F1,6-275,computed structural model
3803717,109.4.1.1854,C8KI33_F1_nD2,C8KI33_F1,221-645,computed structural model
3837557,109.4.1.1856,Q8L5R3_F1_nD2,Q8L5R3_F1,301-565,computed structural model
4023540,109.4.1.1857,A0A175W641_F1_nD1,A0A175W641_F1,"1-105,146-660",computed structural model
3189550,109.4.1.1858,U7Q5H6_F1_nD5,U7Q5H6_F1,916-1080,computed structural model
3785756,109.4.1.1859,A0A1D8PIR2_F1_nD2,A0A1D8PIR2_F1,976-1575,computed structural model
3680630,109.4.1.1860,A0A1D6GG76_F1_nD4,A0A1D6GG76_F1,511-825,computed structural model
3848706,109.4.1.1861,Q9EPL8_F1_nD1,Q9EPL8_F1,1-1020,computed structural model
3414728,109.4.1.1863,Q9VRV8_F1_nD2,Q9VRV8_F1,"306-335,396-605",computed structural model
3681213,109.4.1.1864,A0A1D6KFG4_F1_nD2,A0A1D6KFG4_F1,321-455,computed structural model
3676853,109.4.1.1865,A0A1D6KTZ6_F1_nD2,A0A1D6KTZ6_F1,"146-520,631-780",computed structural model
3565057,109.4.1.1867,O60287_F1_nD1,O60287_F1,"16-1335,1971-2015,2046-2270",computed structural model
3765488,109.4.1.1868,D3ZRX3_F1_nD1,D3ZRX3_F1,1-290,computed structural model
3917493,109.4.1.1869,A0A2R8QA06_F1_nD2,A0A2R8QA06_F1,286-564,computed structural model
3583139,109.4.1.1870,A0A3P7DQ38_F1_nD1,A0A3P7DQ38_F1,6-625,computed structural model
3775164,109.4.1.1871,O35821_F1_nD4,O35821_F1,"646-695,811-935,966-1175",computed structural model
4628866,109.4.1.1873,Q757X5_nD4,Q757X5_F1,"546-615,621-790,801-860",computed structural model
3746168,109.4.1.1875,D4A050_F1_nD2,D4A050_F1,156-1155,computed structural model
3863906,109.4.1.1876,A2ACP1_F1_nD1,A2ACP1_F1,21-578,computed structural model
3193084,109.4.1.1877,U7PZ45_F1_nD1,U7PZ45_F1,"6-190,261-290,311-335,586-830",computed structural model
3350921,109.4.1.1879,I1J9X8_F1_nD3,I1J9X8_F1,211-390,computed structural model
3917802,109.4.1.1880,E7FG65_F1_nD3,E7FG65_F1,576-705,computed structural model
4256380,109.4.1.1881,A5DDF2_nD1,A5DDF2_F1,91-625,computed structural model
3591483,109.4.1.1882,A4I6F7_F1_nD4,A4I6F7_F1,"221-335,396-695,731-1005",computed structural model
3702691,109.4.1.1883,Q4DBK3_F1_nD1,Q4DBK3_F1,1-865,computed structural model
4280589,109.4.1.1884,A7YWD2_nD1,A7YWD2_F1,"16-440,721-963",computed structural model
3819966,109.4.1.1886,Q9FLX3_F1_nD1,Q9FLX3_F1,"1-100,196-240",computed structural model
4350621,109.4.1.1887,Q01962_nD1,Q01962_F1,"41-590,626-713",computed structural model
1914427,109.4.1.189,e5i9hA1,5i9h_A,42-419,experimental structure
3424394,109.4.1.1890,Q5N719_F1_nD2,Q5N719_F1,"26-40,176-355",computed structural model
1148716,109.4.1.1891,e3asdA2,3asd_A,40-176,experimental structure
3530223,109.4.1.1893,Q9Y2F5_F1_nD4,Q9Y2F5_F1,2041-2260,computed structural model
3865216,109.4.1.1894,Q9CRT8_F1_nD1,Q9CRT8_F1,1-963,computed structural model
3863979,109.4.1.1897,Q9D4G2_F1_nD2,Q9D4G2_F1,56-338,computed structural model
3382875,109.4.1.1899,I1J7Y4_F1_nD2,I1J7Y4_F1,"6-585,631-640,866-1025,1071-1340,1366-1808",computed structural model
3835283,109.4.1.1900,Q96301_F1_nD2,Q96301_F1,221-475,computed structural model
3298713,109.4.1.1901,I1KH61_F1_nD1,I1KH61_F1,6-870,computed structural model
3853738,109.4.1.1902,O35344_F1_nD1,O35344_F1,11-225,computed structural model
3530043,109.4.1.1904,Q5W041_F1_nD1,Q5W041_F1,"11-595,651-675",computed structural model
4876583,109.4.1.1905,e8xi2I01,8xi2_I,266-776,experimental structure
4672005,109.4.1.1906,O51157_nD4,O51157_F1,446-740,computed structural model
4162152,109.4.1.1907,Q91957_nD2,Q91957_F1,"126-160,171-500,511-805",computed structural model
3818009,109.4.1.1908,Q9C866_F1_nD3,Q9C866_F1,276-565,computed structural model
4281561,109.4.1.1909,Q6FIP7_nD1,Q6FIP7_F1,1-305,computed structural model
4629035,109.4.1.1910,Q6CJ29_nD1,Q6CJ29_F1,6-160,computed structural model
3173914,109.4.1.1911,Q08818_F1_nD3,Q08818_F1,416-690,computed structural model
3438265,109.4.1.1912,Q0JBY9_F1_nD3,Q0JBY9_F1,"506-515,551-640",computed structural model
4301459,109.4.1.1913,Q5ZM41_nD1,Q5ZM41_F1,"11-245,311-920",computed structural model
3719026,109.4.1.1915,Q4DWM8_F1_nD2,Q4DWM8_F1,"1-495,536-1205,1246-1485,1521-2010,2051-2115",computed structural model
3249816,109.4.1.1917,Q7KWY2_F1_nD2,Q7KWY2_F1,"121-235,276-425",computed structural model
3873199,109.4.1.1918,Q924Z6_F1_nD1,Q924Z6_F1,6-1125,computed structural model
1731818,109.4.1.1919,e5efrA1,5efr_A,196-432,experimental structure
2083039,109.4.1.1921,e5nnrA1,5nnr_A,"11-580,726-750",experimental structure
3846150,109.4.1.1922,Q9JLN9_F1_nD1,Q9JLN9_F1,"6-320,341-1835,1856-2005",computed structural model
4029058,109.4.1.1923,Q8I1Z2_F1_nD1,Q8I1Z2_F1,11-290,computed structural model
3795133,109.4.1.1926,A0A1P6C2G6_F1_nD1,A0A1P6C2G6_F1,46-215,computed structural model
3980577,109.4.1.1928,Q8ZQY7_F1_nD3,Q8ZQY7_F1,181-490,computed structural model
3200136,109.4.1.1931,C0NYQ5_F1_nD1,C0NYQ5_F1,"1-25,61-310",computed structural model
3723994,109.4.1.1934,A0A0D2D962_F1_nD5,A0A0D2D962_F1,701-975,computed structural model
3733619,109.4.1.1935,A0A0D2DJX9_F1_nD1,A0A0D2DJX9_F1,"1-1115,1366-1559",computed structural model
4016267,109.4.1.1937,A0A175W4J7_F1_nD1,A0A175W4J7_F1,"36-815,866-1135",computed structural model
3207677,109.4.1.1939,C0NA60_F1_nD1,C0NA60_F1,"6-660,1326-1515",computed structural model
3184080,109.4.1.1940,U7Q0D2_F1_nD1,U7Q0D2_F1,"6-155,176-385,406-1365",computed structural model
3530945,109.4.1.1943,Q9HCE0_F1_nD9,Q9HCE0_F1,"1831-1860,1886-2579",computed structural model
4468920,109.4.1.1948,O44218_nD2,O44218_F1,86-390,computed structural model
170108,109.4.1.1949,e2kckA1,2kck_A,2-104,experimental structure
3236642,109.4.1.1950,Q10953_F1_nD2,Q10953_F1,426-790,computed structural model
3390836,109.4.1.1951,Q9VE34_F1_nD2,Q9VE34_F1,"151-215,281-765,1356-1385",computed structural model
3243046,109.4.1.1952,Q95QT8_F1_nD3,Q95QT8_F1,306-574,computed structural model
3574620,109.4.1.1953,A0A3P7GDQ1_F1_nD3,A0A3P7GDQ1_F1,"206-230,441-535,586-620,646-765,861-1350",computed structural model
4488980,109.4.1.1954,P0CO15_nD5,P0CO15_F1,1296-2020,computed structural model
3235524,109.4.1.1955,Q20255_F1_nD2,Q20255_F1,281-575,computed structural model
3214915,109.4.1.1956,Q09259_F1_nD1,Q09259_F1,"71-1005,1036-1060",computed structural model
3424683,109.4.1.1957,Q2QLM7_F1_nD2,Q2QLM7_F1,311-435,computed structural model
3433722,109.4.1.1958,A0A0P0VF40_F1_nD1,A0A0P0VF40_F1,"21-260,296-450,476-660",computed structural model
3448467,109.4.1.1959,A0A0P0X5X6_F1_nD1,A0A0P0X5X6_F1,36-565,computed structural model
3832974,109.4.1.1963,Q9C8Y4_F1_nD1,Q9C8Y4_F1,"106-235,301-395",computed structural model
4167105,109.4.1.1966,A0A120KVR5_nD2,A0A120KVR5_F1,"386-735,776-1200",computed structural model
3996116,109.4.1.1968,A0A158Q4Z9_F1_nD4,A0A158Q4Z9_F1,716-1105,computed structural model
4627096,109.4.1.1969,P25941_nD6,P25941_F1,626-990,computed structural model
4017648,109.4.1.1970,A0A175VVY5_F1_nD2,A0A175VVY5_F1,"6-340,361-645,1271-1885",computed structural model
4019171,109.4.1.1972,A0A175WA29_F1_nD5,A0A175WA29_F1,701-1000,computed structural model
3168760,109.4.1.1973,Q12748_F1_nD1,Q12748_F1,1-730,computed structural model
3631941,109.4.1.1976,C1GW58_F1_nD2,C1GW58_F1,356-620,computed structural model
3693765,109.4.1.1977,A0A1C1CDB9_F1_nD4,A0A1C1CDB9_F1,251-505,computed structural model
3639366,109.4.1.1978,C1GNI6_F1_nD2,C1GNI6_F1,"186-470,491-520,691-720",computed structural model
3707150,109.4.1.1979,Q4D940_F1_nD1,Q4D940_F1,"21-45,66-685,711-763",computed structural model
957531,109.4.1.198,e3edtB1,3edt_B,20-258,experimental structure
3207708,109.4.1.1982,C0NA36_F1_nD6,C0NA36_F1,1496-1684,computed structural model
3692535,109.4.1.1983,A0A1C1D198_F1_nD4,A0A1C1D198_F1,956-1515,computed structural model
3853363,109.4.1.1984,A0A1D5RM54_F1_nD1,A0A1D5RM54_F1,26-870,computed structural model
3677029,109.4.1.1985,A0A1D6LTG4_F1_nD1,A0A1D6LTG4_F1,1-265,computed structural model
3681562,109.4.1.1987,A0A1D6FIV5_F1_nD3,A0A1D6FIV5_F1,"171-880,906-933",computed structural model
3828313,109.4.1.1988,Q8VZL0_F1_nD1,Q8VZL0_F1,36-215,computed structural model
3552726,109.4.1.1989,Q9Y5L0_F1_nD2,Q9Y5L0_F1,366-675,computed structural model
3733729,109.4.1.1990,A0A0D2GNX9_F1_nD2,A0A0D2GNX9_F1,191-674,computed structural model
3677767,109.4.1.1991,A0A1D6LZN6_F1_nD2,A0A1D6LZN6_F1,"106-425,541-590",computed structural model
3669623,109.4.1.1992,A0A1D6HJ03_F1_nD2,A0A1D6HJ03_F1,171-610,computed structural model
3335423,109.4.1.1993,I1KXX1_F1_nD1,I1KXX1_F1,6-705,computed structural model
3670443,109.4.1.1995,A0A1D6QED3_F1_nD1,A0A1D6QED3_F1,136-445,computed structural model
3892028,109.4.1.1997,F1R8B4_F1_nD9,F1R8B4_F1,2116-2564,computed structural model
3811508,109.4.1.1999,Q67YJ9_F1_nD2,Q67YJ9_F1,"316-330,481-649",computed structural model
3226718,109.4.1.2000,P46822_F1_nD3,P46822_F1,191-490,computed structural model
3920480,109.4.1.2003,A0A2R8PYH2_F1_nD3,A0A2R8PYH2_F1,"1-265,301-480,796-930,971-1010,1061-1605,1626-1650,1691-1820,1876-1905,2071-2153",computed structural model
4122429,109.4.1.2005,O46382_nD4,O46382_F1,"221-230,321-345,396-405,421-645,686-695,911-920,936-1070,1106-1515",computed structural model
3567333,109.4.1.2006,Q8TF05_F1_nD1,Q8TF05_F1,"6-330,451-465,501-540,606-950",computed structural model
3399649,109.4.1.2008,Q9VRV9_F1_nD2,Q9VRV9_F1,271-565,computed structural model
3593497,109.4.1.201,A4IBU6_F1_nD1,A4IBU6_F1,1-315,computed structural model
3574949,109.4.1.2010,A0A3P7GA93_F1_nD2,A0A3P7GA93_F1,"186-615,636-730",computed structural model
3275701,109.4.1.2011,Q54XY3_F1_nD4,Q54XY3_F1,941-1165,computed structural model
3237707,109.4.1.2012,Q9N593_F1_nD1,Q9N593_F1,"6-195,351-385,451-788",computed structural model
3659086,109.4.1.2014,K7TYH4_F1_nD3,K7TYH4_F1,251-510,computed structural model
4376981,109.4.1.2015,A4III8_nD1,A4III8_F1,16-260,computed structural model
4676901,109.4.1.2016,A0JM23_nD6,A0JM23_F1,831-1045,computed structural model
4054981,109.4.1.2017,L8FL04_nD3,L8FL04_F1,361-805,computed structural model
1148543,109.4.1.202,e1na3A2,1na3_A,6-91,experimental structure
4220915,109.4.1.2020,Q5AYT7_nD1,Q5AYT7_F1,1-210,computed structural model
3592144,109.4.1.2023,A4I5Y0_F1_nD1,A4I5Y0_F1,"16-190,236-280,356-640",computed structural model
3913566,109.4.1.2026,F1QG82_F1_nD1,F1QG82_F1,26-525,computed structural model
3779029,109.4.1.2027,B0BNG0_F1_nD2,B0BNG0_F1,136-270,computed structural model
3761342,109.4.1.2029,B2RYL4_F1_nD1,B2RYL4_F1,6-468,computed structural model
4151717,109.4.1.2030,B3LI79_nD3,B3LI79_F1,"16-40,321-580,631-670,731-845",computed structural model
3528067,109.4.1.2033,O14787_F1_nD1,O14787_F1,6-295,computed structural model
3910108,109.4.1.2034,E9QH84_F1_nD3,E9QH84_F1,"826-1280,1306-1315,1386-1440",computed structural model
3780739,109.4.1.2036,D3ZZQ6_F1_nD1,D3ZZQ6_F1,31-590,computed structural model
3564581,109.4.1.2037,Q86Y13_F1_nD1,Q86Y13_F1,51-270,computed structural model
3527222,109.4.1.2038,Q7RTW8_F1_nD1,Q7RTW8_F1,31-1105,computed structural model
3271860,109.4.1.2040,Q54C68_F1_nD2,Q54C68_F1,"261-345,376-575,616-945,996-1105,1156-1255,1316-1400,1431-1650,1676-1710,1746-2045,2091-2225",computed structural model
3527442,109.4.1.2041,Q92616_F1_nD4,Q92616_F1,1336-2085,computed structural model
3777216,109.4.1.2042,F1M369_F1_nD2,F1M369_F1,"296-325,476-740",computed structural model
3811756,109.4.1.2045,F4I3Z5_F1_nD1,F4I3Z5_F1,1-190,computed structural model
3346910,109.4.1.2047,I1M319_F1_nD1,I1M319_F1,"6-40,186-580",computed structural model
3355153,109.4.1.2049,I1N3F3_F1_nD4,I1N3F3_F1,"1166-1305,1336-1783",computed structural model
3347012,109.4.1.2050,I1LYS8_F1_nD1,I1LYS8_F1,1-625,computed structural model
3808555,109.4.1.2055,Q8H1F1_F1_nD2,Q8H1F1_F1,316-560,computed structural model
3966683,109.4.1.2056,P42810_F1_nD1,P42810_F1,66-370,computed structural model
3366116,109.4.1.2058,K7M6V5_F1_nD1,K7M6V5_F1,"11-75,131-325,346-370,396-435",computed structural model
3281394,109.4.1.2061,K0EZ79_F1_nD2,K0EZ79_F1,171-350,computed structural model
3280675,109.4.1.2062,K0F232_F1_nD2,K0F232_F1,"196-615,641-715",computed structural model
3435214,109.4.1.2064,Q655L5_F1_nD2,Q655L5_F1,156-810,computed structural model
4506934,109.4.1.2067,Q4WJI7_nD2,Q4WJI7_F1,"6-80,106-165,231-255,321-560,1256-1830",computed structural model
3422583,109.4.1.2069,Q0JE06_F1_nD1,Q0JE06_F1,"1-355,381-420",computed structural model
3807989,109.4.1.2070,O23491_F1_nD1,O23491_F1,"1-35,71-495",computed structural model
