f_group_id,f_group_name,fgroup_introduced_release,rep_ecod_uid,rep_domain_id,rep_range,rep_domain_version,is_representative,is_manual_representative,is_provisional_representative,classification_status,classification_method
5.1.4.257,"FG-GAP, FG-GAP_3",v293.1,2224,e1tyeA1,A:1-452,v292,t,t,f,classified,
5.1.4.258,"RCC1, RCC1_2",v293.1,3687842,A0A1C1CR89_F1_nD1,"6-40,81-449",v292,t,f,t,classified,
5.1.4.259,"WD40, ANAPC4_WD40, WD40_CDC20-Fz",v293.1,1676525,e4ui9R1,R:172-474,v292,t,t,f,classified,
5.1.4.269,"WD40, HELP, Beta-prop_EML",v293.1,1291898,e4ci8A1,A:68-381,v292,t,t,f,classified,
5.1.4.269,"WD40, HELP, Beta-prop_EML",v293.1,3866135,Q8BQM8_F1_nD5,"1296-1305,1376-1700",v292,t,f,t,classified,
5.1.4.270,"WD40, ANAPC4_WD40, Beta-prop_WDR36-Utp21_2nd",v293.1,1310587,e4nsxA2,A:350-684,v292,t,t,f,classified,
5.1.4.274,"WD40, ANAPC4_WD40, Beta-prop_NOL10_N, Beta-prop_IFT122_1st",v293.1,1031088,e3sfzA5,A:605-916,v292,t,t,f,classified,
5.1.4.278,"WD40, BING4CT",v293.1,3184944,U7PHH6_F1_nD2,51-480,v292,t,f,t,classified,
5.1.4.278,"WD40, BING4CT",v293.1,3516622,A0A077Z9K5_F1_nD1,"6-285,311-320",v292,t,f,t,classified,
5.1.4.279,PF26550,v293.1,2235,e1k32A3,A:294-653,v292,t,t,f,classified,
5.1.4.280,"ANAPC4_WD40, Beta-prop_WDR36-Utp21_1st",v293.1,1310586,e4nsxA1,A:20-349,v292,t,t,f,classified,
5.1.4.281,"Hyd_WA, Tectonin",v293.1,1545159,e4ruqB1,B:1-237,v292,t,f,t,classified,
5.1.4.283,"ANAPC4_WD40, WD40_APC4_C-half",v293.1,1676519,e4ui9I1,"I:6-237,I:550-757",v292,t,t,f,classified,
5.1.4.285,"WD40, ANAPC4_WD40, Beta-prop_RIG_2nd",v293.1,2323935,e5teeA2,A:399-741,v292,t,t,f,classified,
5.1.4.291,"Kelch_1, Glyoxal_oxid_N",v293.1,2205,e1k3iA3,A:168-554,v292,t,t,f,classified,
5.1.4.292,"WD40, CAF1C_H4-bd, Beta-prop_EIPR1",v293.1,180800,e2xyiA1,"A:11-91,A:118-415",v292,t,f,t,classified,
5.1.4.293,"WD40, ANAPC4_WD40, Beta-prop_EML_2",v293.1,1291899,e4ci8A2,"A:16-67,A:382-655",v292,t,t,f,classified,
5.1.4.297,"WD40, NBCH_WD40",v293.1,3450480,C7J3I8_F1_nD1,6-250,v292,t,f,t,classified,
5.1.4.297,"WD40, NBCH_WD40",v293.1,3809547,F4I9T0_F1_nD10,"2226-2400,2421-2600",v292,t,f,t,classified,
5.1.4.301,"Kelch_1, Kelch_KLHDC2_KLHL20_DRC7",v293.1,2770114,e7moqA1,A:2-358,v292,t,f,t,classified,
5.1.4.303,"BBS2_N, BBS2_Mid",v293.1,3628639,A0A044RIU7_F1_nD1,1-295,v292,t,f,t,classified,
5.1.4.303,"BBS2_N, BBS2_Mid",v293.1,3929337,A0A0K0ES23_F1_nD1,1-290,v292,t,f,t,classified,
5.1.4.310,"WD40, PQQ_2",v293.1,2218,e2ovrB1,B:103-444,v292,t,t,f,classified,
5.1.4.314,"WD40, Prp19, WD40_Prp19",v293.1,2390508,e5yzgs1,"s:68-134,s:195-504",v292,t,f,t,classified,
5.1.4.331,PF30861,v293.1,1687171,e5cwwB1,B:3-593,v292,t,t,f,classified,
5.1.4.341,Beta-prop_IFT140_2nd,v293.1,3896806,F1QG20_F1_nD2,406-925,v292,t,f,t,classified,
5.1.4.341,Beta-prop_IFT140_2nd,v293.1,3905748,A0A2R8QQQ9_F1_nD2,406-695,v292,t,f,t,classified,
5.1.4.371,Frtz,v293.1,3912315,E7F9Q9_F1_nD1,6-460,v292,t,f,t,classified,
5.1.4.399,Hyd_WA,v293.1,3914876,F6P3V2_F1_nD2,"751-975,1026-1050,1336-1345",v292,t,f,t,classified,
5.1.4.405,"Lactonase, YNCE, choice_anch_I",v293.1,2225,e1l0qA2,A:1-301,v292,t,t,f,classified,
5.1.4.406,"BNR_6, Sortilin-Vps10, PF25852",v293.1,2233,e2ebsA1,A:4-430,v292,t,t,f,classified,
5.1.4.411,"WD40, DUF2415",v293.1,3341382,I1L080_F1_nD1,41-450,v292,t,f,t,classified,
5.1.4.416,"HPS3_N, HPS3_C",v293.1,3525333,Q969F9_F1_nD2,"256-265,291-450,486-615",v292,t,f,t,classified,
5.1.4.416,"HPS3_N, HPS3_C",v293.1,3887354,A0A0R4IZE2_F1_nD1,"1-215,266-615",v292,t,f,t,classified,
5.1.4.487,"FG-GAP, BBS2_N, BBS2_Mid",v293.1,4376184,Q99MH9_nD1,"1-330,336-365",v293,t,f,t,classified,
5.1.4.489,Prenyltrans,v293.1,3628522,A0A044QLM8_F1_nD1,"6-70,131-230,276-600,656-715,741-989",v292,t,f,t,classified,
5.1.4.511,"WD40, DUF1088, NBCH_WD40",v293.1,3908717,A0A0R4IVV3_F1_nD4,"186-220,711-1075",v292,t,f,t,classified,
5.1.4.620,Beta-prop_RIG_1st,v293.1,2323934,e5teeA1,A:22-398,v292,t,t,f,classified,
5.1.5.152,"BBS2_N, BBS2_Mid",v293.1,3520328,A0A077YX28_F1_nD1,1-270,v292,t,f,t,classified,
5.1.5.183,"WD40, DUF4800, NBCH_WD40",v293.1,3845007,E9PYP2_F1_nD11,"1776-1805,2286-2650",v292,t,f,t,classified,
5.1.5.185,Beta-prop_RIC1_2nd,v293.1,3305160,I1L6H1_F1_nD1,1-755,v292,t,f,t,classified,
5.1.5.75,"WD40, ANAPC4_WD40",v293.1,1031089,e3sfzA6,A:917-1249,v292,t,t,f,classified,
5.1.5.75,"WD40, ANAPC4_WD40",v293.1,2664011,e6yleB1,"B:1-405,B:431-489",v292,t,f,t,classified,
5.1.5.78,"WD40, eIF2A, ANAPC4_WD40",v293.1,1148107,e3j65q2,q:127-515,v292,t,t,f,classified,
5.1.5.80,"WD40, Beta-prop_IFT122_1st",v293.1,2066817,e5mzhB2,B:81-422,v292,t,t,f,classified,
5.1.5.96,FBA_3,v293.1,3826459,Q9FGS3_F1_nD2,86-350,v292,t,f,t,classified,
5.1.5.98,b-prop_At3g26010-like,v293.1,3428948,Q6ZIB2_F1_nD2,61-360,v292,t,f,t,classified,
5.1.7.4,"BNR_6, Sortilin-Vps10",v293.1,185234,e3f6kA1,A:11-532,v292,t,t,f,classified,
5.1.8.12,FBA_3,v293.1,3818723,Q9ZUN0_F1_nD2,106-280,v292,t,f,t,classified,
53.1.1.6,SOAR,v293.1,3922695,E7FEY7_F1_nD4,231-450,v292,t,f,t,classified,
536.1.1.2,NdhL,v293,4883260,e9grxL01,L:1-109,v293,f,f,t,classified,mini_pyecod
54.1.1.6,Matrix_Paramyxo_C,v293.1,185755,e4g1gA2,A:187-363,v292,t,t,f,classified,
54.1.1.7,Matrix_Pneumo_C,v293.1,1124210,e4lp7B2,B:136-254,v292,t,t,f,classified,
557.1.1.10,PF31221,v293.1,2322928,e5n0oA3,A:254-385,v292,t,f,t,classified,
558.1.1.19,PF30097,v293.1,2576204,e6iwvA1,A:2-67,v292,t,t,f,classified,
601.1.1.136,EccD,v293.1,3953479,P9WNQ1_F1_nD2,"116-395,421-465",v292,t,f,t,classified,
601.1.1.142,"Peptidase_S64, PF30502",v293.1,3787094,Q5A341_F1_nD1,"156-285,321-370",v292,t,f,t,classified,
601.1.1.91,DUF1218,v293.1,3444036,Q8H8J9_F1_nD1,"1-30,51-120,141-165",v292,t,f,t,classified,
601.1.2.76,ATP-synt_C,v293.1,3628283,A0A044QSX6_F1_nD2,36-195,v292,t,f,t,classified,
601.1.2.88,MASE2,v293.1,4010647,P0AAP1_F1_nD1,31-195,v292,t,f,t,classified,
601.23.1.4,"MutS_IV, MutS_III",v293.1,4886028,Q3SJP0_nD3,266-560,v293,t,,t,classified,
601.23.1.4,"MutS_IV, MutS_III",v293.1,3761,e1ewqA1,A:267-541,v292,t,t,f,classified,
601.23.1.4,"MutS_IV, MutS_III",v293.1,3762,e1wb9A1,A:270-566,v292,t,t,f,classified,
601.23.1.4,"MutS_IV, MutS_III",v293.1,3720126,Q4DEP7_F1_nD1,"16-70,111-230,306-335,361-440,541-610",v292,t,f,t,classified,
601.25.1.2,MMR_HSR1,v293.1,4886489,Q72D51_nD3,216-380,v293,t,,t,classified,
601.25.1.2,MMR_HSR1,v293.1,4886591,Q5HUK3_nD3,211-370,v293,t,,t,classified,
601.33.1.16,DUF4149,v293.1,3657554,A0A1D6MXB7_F1_nD1,31-145,v292,t,f,t,classified,
601.4.1.74,EPS8_2nd,v293.1,3922083,E7F1L9_F1_nD1,"41-75,101-240",v292,t,f,t,classified,
601.4.1.81,SirB,v293.1,4007860,Q46755_F1_nD1,6-125,v292,t,f,t,classified,
603.1.1.135,UNC80,v293.1,4001740,A0A3P7PXA0_F1_nD1,"21-140,161-205,261-390,486-680,711-745",v292,t,f,t,classified,
603.1.1.139,"V-SNARE_C, PF27021",v293.1,3237954,Q21499_F1_nD1,1-155,v292,t,f,t,classified,
603.1.1.231,DUF3741,v293.1,3429007,Q94LV9_F1_nD1,"161-210,236-285",v292,t,f,t,classified,
603.2.1.16,DUF3537,v293.1,3321923,I1KS00_F1_nD1,"51-250,281-345,436-465",v292,t,f,t,classified,
604.39.1.26,5TM-5TMR_LYT,v293.1,4008327,P0AA93_F1_nD1,6-195,v292,t,f,t,classified,
604.5.1.67,DOG1,v293.1,4413536,Q0JNL3_nD2,111-329,v293,t,f,t,classified,
604.6.1.39,Exo70_C,v293.1,3494458,A0A5K4EP14_F1_nD1,1-110,v292,t,f,t,classified,
605.1.1.232,"Kri1, Kri1_C",v293.1,3683295,A0A1D6GW55_F1_nD4,"336-380,471-505",v292,t,f,t,classified,
605.1.1.255,DUF1184,v293.1,3832010,F4HYC4_F1_nD1,"46-70,111-179",v292,t,f,t,classified,
605.1.1.318,DUF4219,v293.1,3825000,Q682G3_F1_nD1,6-90,v292,t,f,t,classified,
606.1.1.18,Cys_rich_FGFR,v293.1,3905614,E7EXW8_F1_nD1,61-510,v292,t,f,t,classified,
6082.1.1.3,PF29074,v293.1,1005491,e3hbzA1,A:2-95,v292,t,t,f,classified,
6.1.1.39,PQQ_2,v293.1,2646216,e6tjeA1,A:19-142,v292,t,f,t,classified,
6119.1.1.2,PF25869,v293.1,1002477,e3ne5B4,B:157-205,v292,t,t,f,classified,
6119.1.1.2,PF25869,v293.1,1145819,e3h94A4,A:157-205,v292,t,t,f,classified,
6129.1.1.10,DUF7658,v293.1,3245823,Q20762_F1_nD5,"666-710,737-750,821-1080,1216-1230",v292,t,f,t,classified,
622.1.1.33,T3SS_needle_F,v293.1,4089826,Q9I315_nD1,26-110,v293,t,f,t,classified,
632.1.1.28,DUF2678,v293.1,3880538,A5WVM7_F1_nD1,66-150,v292,t,f,t,classified,
632.15.1.6,DUF2678,v293.1,3753917,G3V9U5_F1_nD1,26-115,v292,t,f,t,classified,
632.15.1.9,DUF2516,v293.1,4214076,P9WKW1_nD1,1-85,v293,t,f,t,classified,
632.2.1.30,Auxin_canalis,v293.1,3428408,A0A0N7KFW7_F1_nD1,26-100,v292,t,f,t,classified,
632.2.1.36,AATF-Che1,v293.1,4439850,Q06631_nD2,"171-360,403-425",v293,t,f,t,classified,
632.22.1.123,GOST_TM,v293.1,3654919,A0A1D6IJJ6_F1_nD1,6-100,v292,t,f,t,classified,
633.16.2.2,PF29431,v293.1,2485650,e5yclA2,A:1-73,v292,t,t,f,classified,
633.21.1.36,DUF6790,v293.1,3955897,O65935_F1_nD1,21-180,v292,t,f,t,classified,
633.23.1.33,"PMP22_Claudin, GSG-1",v293.1,2071625,e5vhxE1,"E:821-859,E:905-1052",v292,t,f,t,classified,
633.23.1.38,TMEM127,v293.1,3780773,A2RRU2_F1_nD1,26-215,v292,t,f,t,classified,
67.1.1.6,DnaJ_CXXCXGXG,v293.1,4885912,C0R562_nD2,146-205,v293,t,,t,classified,
69.1.1.11,"PT-HINT, Intein_splicing",v293.1,2298,e1dq3A1,"A:1-128,A:415-454",v292,t,t,f,classified,
702.1.1.9,"Choline_bind_1, Choline_bind_2, Choline_bind_3",v293.1,2266,e2bibA1,A:309-541,v292,t,t,f,classified,
7030.1.1.1,PF29800,v293.1,2485644,e5w4aB1,B:1-215,v292,t,t,f,classified,
70.3.1.11,"SET, zf-MYND",v293.1,223873,e3n71A1,A:1-283,v292,t,t,f,classified,
70.3.1.11,"SET, zf-MYND",v293.1,1138760,e3qwvA1,A:3-274,v292,t,f,t,classified,
70.3.1.12,PF30644,v293.1,1295900,e3lazA1,A:5-98,v292,t,t,f,classified,
7035.1.1.1,PF31265,v293.1,2485680,e6ebnA3,"A:717-764,A:771-825",v292,t,t,f,classified,
7035.1.1.2,PF31270,v293.1,2491495,e6ebnA4,A:826-980,v292,t,f,t,classified,
7040.1.1.1,PF30443,v293.1,2485693,e6ghcB1,B:11-153,v292,t,t,f,classified,
70.4.1.10,"LMF1, LMF1_C",v293.1,3547916,Q9BU23_F1_nD1,"6-145,497-555,621-655",v292,t,f,t,classified,
7047.1.1.1,PF30660,v293.1,2581350,e6ii2A2,"A:305-325,A:344-408",v292,t,f,t,classified,
7052.1.1.1,PF29825,v293.1,2485656,e6a29E1,E:7-105,v292,t,t,f,classified,
7052.1.1.1,PF29825,v293.1,2486880,e6mc8B2,B:35-131,v292,t,f,t,classified,
7052.1.1.1,PF29825,v293.1,2486988,e6o5lA2,A:33-129,v292,t,f,t,classified,
7053.1.1.1,PF29826,v293.1,2485657,e6a29E2,E:106-284,v292,t,t,f,classified,
7053.1.1.1,PF29826,v293.1,2486879,e6mc8B1,B:132-308,v292,t,f,t,classified,
7053.1.1.1,PF29826,v293.1,2486951,e6a27B2,"B:115-171,B:227-266",v292,t,f,t,classified,
7053.1.1.1,PF29826,v293.1,2486954,e6a28B1,"B:106-185,B:226-278",v292,t,f,t,classified,
7053.1.1.1,PF29826,v293.1,2486987,e6o5lA1,A:130-303,v292,t,f,t,classified,
7053.1.1.1,PF29826,v293.1,2491418,e6a28A2,"A:106-189,A:221-278",v292,t,f,t,classified,
7059.1.1.1,PF31034,v293.1,2502890,e6dnmA1,A:4-190,v292,t,t,f,classified,
7075.1.1.1,PF31209,v293.1,2526315,e6d7yB1,B:1-155,v292,t,t,f,classified,
7083.1.1.1,PF31251,v293.1,2526309,e6a9sA2,A:229-385,v292,t,t,f,classified,
7084.1.1.2,PF29706,v293.1,2526353,e6qixA2,A:106-186,v292,t,t,f,classified,
7084.1.1.2,PF29706,v293.1,2532744,e6qixB4,B:275-367,v292,t,f,t,classified,
7091.1.1.1,PF29401,v293.1,2526331,e6jdeB4,B:430-578,v292,t,t,f,classified,
7092.1.1.1,PF31273,v293.1,2526332,e6jl2A2,A:24-135,v292,t,t,f,classified,
7092.1.1.1,PF31273,v293.1,3060635,e8h0cA2,A:31-137,v292,t,f,t,classified,
7093.1.1.1,PF31272,v293.1,2526318,e6hq6A4,A:870-957,v292,t,t,f,classified,
7093.1.1.2,PF31219,v293.1,2559798,e6hq6A2,A:390-451,v292,t,f,t,classified,
7103.1.1.1,PF31224,v293.1,2576194,e6h1wA2,A:128-210,v292,t,t,f,classified,
7112.1.1.1,PF31238,v293.1,2576209,e6jq1B2,B:74-132,v292,t,t,f,classified,
7512.1.1.127,Glyco_transf_92,v293.1,3217626,Q23620_F1_nD3,151-310,v292,t,f,t,classified,
7512.1.1.86,PF30761,v293.1,1780244,e5e9tB2,B:253-447,v292,t,f,t,classified,
7512.1.1.86,PF30761,v293.1,2033767,e5gvvA2,A:295-406,v292,t,f,t,classified,
7515.1.1.14,"Metalloenzyme, PhosphMutase",v293.1,223848,e3iddA1,"A:6-91,A:233-400",v292,t,t,f,classified,
7515.1.1.15,"Phosphodiest, Metalloenzyme",v293.1,1843702,e3q3qA1,"A:31-359,A:484-556",v292,t,t,f,classified,
7515.1.1.16,"Sulfatase, Choline_sulf_C, SGSH_C",v293.1,1821028,e4ug4B1,B:1-515,v292,t,f,t,classified,
7515.1.1.32,iPGM_N,v293.1,4886444,Q3SGA3_nD1,76-310,v293,t,,t,classified,
7516.1.1.105,"Fringe, DUF604",v293.1,3466926,A0A0P0VVX1_F1_nD1,"26-50,81-285",v292,t,f,t,classified,
7516.1.1.106,"Glycos_transf_2, PF30648",v293.1,1723271,e5ekeC1,C:25-337,v292,t,t,f,classified,
7516.1.1.107,"Glyco_transf_7C, CHGN",v293.1,3775699,D4A750_F1_nD4,"321-370,801-1025",v292,t,f,t,classified,
7516.1.1.107,"Glyco_transf_7C, CHGN",v293.1,3866720,Q6L8S8_F1_nD4,"286-295,321-330,541-565,766-980",v292,t,f,t,classified,
7516.1.1.109,"Chitin_synth_1, Chitin_synth_2",v293.1,3178193,P29465_F1_nD3,"221-230,461-520,631-1050,1076-1110,1141-1150",v292,t,f,t,classified,
7516.1.1.109,"Chitin_synth_1, Chitin_synth_2",v293.1,3187383,U7Q2W1_F1_nD4,"486-555,658-1135,1166-1175",v292,t,f,t,classified,
7516.1.1.110,"Gly_transf_sug, Gb3_synth",v293.1,3666677,A0A1D6IGU1_F1_nD1,326-605,v292,t,f,t,classified,
7516.1.1.111,"Stealth_CR2, Stealth_CR1, Stealth_CR3, Stealth_CR4",v293.1,3257477,Q54MP1_F1_nD5,"71-110,146-255,906-980,1096-1170",v292,t,f,t,classified,
7516.1.1.111,"Stealth_CR2, Stealth_CR1, Stealth_CR3, Stealth_CR4",v293.1,3882536,Q5RGJ8_F1_nD7,"51-100,326-440,896-970,1076-1150",v292,t,f,t,classified,
7516.1.1.172,"Glyco_transf_7C, Glyco_tranf_2_2",v293.1,3387296,Q0P8H2_F1_nD1,"1-285,476-540",v292,t,f,t,classified,
7519.1.1.11,"Rick_17kDa_Anti, PF29034",v293.1,3453796,Q6ZCC4_F1_nD1,36-140,v292,t,f,t,classified,
7529.1.1.14,PF29356,v293.1,2623804,e6bxrA1,A:1-273,v292,t,t,f,classified,
7529.1.1.14,PF29356,v293.1,2624589,e6bxsA1,A:6-277,v292,t,f,t,classified,
7558.1.1.14,PF27464,v293.1,4885818,Q089E1_nD1,6-210,v293,t,,t,classified,
7568.1.1.21,"DNA_ligase_IV, BRCT_2",v293.1,3694946,A0A1C1C9G4_F1_nD5,796-950,v292,t,f,t,classified,
7577.1.1.30,"Aminotran_5, KYNU_C",v293.1,3724679,A0A0D2F348_F1_nD1,11-480,v292,t,f,t,classified,
7579.1.1.118,"Peptidase_S9, FrsA-like",v293.1,10862,e2jbwA1,A:22-381,v292,t,t,f,classified,
7579.1.1.140,"Abhydrolase_9, Abhydrolase_9_N",v293.1,3280752,K0EMF2_F1_nD2,"226-485,526-575",v292,t,f,t,classified,
7579.1.1.155,"Peptidase_S9, DUF818",v293.1,3941384,A0A0K0ERT2_F1_nD1,166-440,v292,t,f,t,classified,
7579.1.1.254,"Lipase_3, Mbeg1-like",v293.1,3987511,Q8CYH6_F1_nD1,1-270,v292,t,f,t,classified,
7579.1.1.260,"Tle3_C, Tle3",v293.1,3974146,Q9I6M9_F1_nD2,"31-300,336-500,586-630,656-710",v292,t,f,t,classified,
7579.1.1.89,"COesterase, BD-FAE",v293.1,10780,e1ea5A1,A:4-535,v292,t,t,f,classified,
7579.1.1.89,"COesterase, BD-FAE",v293.1,10781,e1dx4A1,"A:3-102,A:137-573",v292,t,t,f,classified,
7579.1.1.89,"COesterase, BD-FAE",v293.1,10782,e2bceA1,"A:1-533,A:574-579",v292,t,t,f,classified,
7579.1.1.89,"COesterase, BD-FAE",v293.1,10839,e1ukcA1,A:6-522,v292,t,t,f,classified,
7579.1.1.92,"Abhydrolase_1, Abhydrolase_6",v293.1,10811,e1c4xA1,A:4-284,v292,t,t,f,classified,
7579.1.1.93,"Abhydrolase_1, Abhydro_lipase",v293.1,10804,e1k8qA1,A:1-377,v292,t,t,f,classified,
7579.1.1.94,"Peptidase_S9, Peptidase_S15",v293.1,10852,e2hu7A2,A:322-581,v292,t,t,f,classified,
7579.1.1.97,"Abhydrolase_1, EHN",v293.1,10820,e1qo7A1,A:1-394,v292,t,t,f,classified,
7579.1.1.98,"PAF-AH_p_II, PETase",v293.1,10833,e1jfrA1,A:3-262,v292,t,t,f,classified,
7579.1.1.98,"PAF-AH_p_II, PETase",v293.1,3111917,e7ykoA1,A:1-259,v292,t,f,t,classified,
7581.1.1.22,"Thiolase_N, ketoacyl-synt",v293.1,10875,e1wdkC2,C:1-262,v292,t,t,f,classified,
7581.1.1.22,"Thiolase_N, ketoacyl-synt",v293.1,1108126,e4kc5A1,A:8-270,v292,t,t,f,classified,
7581.1.1.23,"Thiolase_N, ACP_syn_III",v293.1,10878,e1hnjA1,A:1-174,v292,t,t,f,classified,
7581.1.1.24,"Chal_sti_synt_N, ACP_syn_III",v293.1,1141779,e1tedA2,A:22-244,v292,t,t,f,classified,
7581.1.1.25,"FAE1_CUT1_RppA, ACP_syn_III_C",v293.1,3382472,I1MW41_F1_nD2,26-455,v292,t,f,t,classified,
7581.1.1.32,"Thiolase_N, Thiolase_C_1",v293.1,3286456,K0EM16_F1_nD1,6-390,v292,t,f,t,classified,
7581.1.1.50,Tla3_C,v293.1,3970450,Q9I6N0_F1_nD2,281-415,v292,t,f,t,classified,
7582.1.1.2,PF29030,v293.1,3603198,Q60342_F1_nD2,186-360,v292,t,f,t,classified,
7592.1.1.9,RtcR,v293.1,3978742,Q8ZLH7_F1_nD1,1-165,v292,t,f,t,classified,
7592.1.1.9,RtcR,v293.1,4008270,P38035_F1_nD1,1-155,v292,t,f,t,classified,
77.1.1.6,MORN_2,v293.1,3976809,Q8ZNS2_F1_nD2,221-395,v292,t,f,t,classified,
804.1.1.3,"PDCD2_C, PF30657",v293.1,4001860,A0A0N4UKC8_F1_nD3,"61-160,271-280,351-445",v292,t,f,t,classified,
821.1.1.9,PF30054,v293.1,4886554,Q4UL10_nD1,11-95,v293,t,,t,classified,
872.12.1.1,PF30739,v293.1,1916704,e5evfA1,A:1-105,v292,t,t,f,classified,
872.12.1.1,PF30739,v293.1,1920995,e5evgA1,A:5-105,v292,t,f,t,classified,
880.1.1.4,PF30495,v293.1,7316,e3bznA1,A:2-429,v292,t,t,f,classified,
883.1.1.18,PF26545,v293.1,4886565,Q2UJF5_nD1,1-200,v293,t,,t,classified,
883.1.1.19,PF26544,v293.1,1918766,e5gykA1,"A:1-74,A:80-232",v292,t,f,t,classified,
883.1.1.23,"HAM1_C, HAM1_N",v293.1,3271609,Q54X99_F1_nD4,701-910,v292,t,f,t,classified,
883.1.1.23,"HAM1_C, HAM1_N",v293.1,3720662,A0A0D2DZL9_F1_nD3,466-665,v292,t,f,t,classified,
904.1.1.27,"zf-B_box, ANCHR-like_BBOX",v293.1,3448306,B7EN35_F1_nD1,1-105,v292,t,f,t,classified,
906.2.1.1,PF31218,v293.1,2576208,e6j2pA2,A:85-122,v292,t,t,f,classified,
913.1.1.5,PF29282,v293.1,2141651,e5wvmA2,A:375-495,v292,t,f,t,classified,
922.1.1.21,PF29706,v293.1,2526352,e6qixA1,A:22-105,v292,t,t,f,classified,
922.1.1.21,PF29706,v293.1,2532743,e6qixB3,B:188-274,v292,t,f,t,classified,
9.30.1.1,PF31220,v293.1,2387804,e5xllA1,A:2-159,v292,t,t,f,classified,
931.1.1.11,PF30063,v293.1,2060964,e5ml1A1,A:41-102,v292,t,f,t,classified,
