ecod_uid,domain_id,t_id,old_f,old_f_pfam,commons_f,new_f_pfam,dom_len,dominant_pfam,dominant_name,dominant_cov_pct,dominant_bitscore,n_significant_pfams,verdict,pfam_implied_fgroups
9774,e1iqpA3,2004.1.1,2004.1.1.1,PF00004,2004.1.1.415,"PF00004,PF05496",168,PF13173,AAA_14,74.4,28.9,2,points_to_other_fgroup,2004.1.1.343;2004.1.1.786;2004.1.1.1080
2825,e1r8dA1,101.1.9,101.1.9.17,PF13411,101.1.9.82,"PF09278,PF13411",109,PF13411,MerR_1,64.2,71.2,1,ambiguous_both,101.1.9.82;101.1.9.84;101.1.9.17;101.1.9.127;101.1.9.128
147021,e3n54B1,3234.1.1,3234.1.1.1,PF05504,3234.1.1.2,"PF05504,PF25198",344,,,,,0,no_dominant_pfam,
1070876,e4kq7A1,10.2.1,10.2.1.48,PF11175,10.2.1.89,PF28589,163,PF28588,GH172_1st,90.8,50.6,2,points_to_other_fgroup,10.2.1.96
1482703,e4rlvA1,109.3.1,109.3.1.1,PF00023,109.3.1.164,"PF00023,PF12796,PF13606,PF13637",840,,,,,0,no_dominant_pfam,
4551,e1elrA1,109.4.1,109.4.1.5,PF00515,109.4.1.1394,"PF00515,PF13181,PF13424",128,PF12895,ANAPC3,69.5,27.4,1,points_to_other_fgroup,109.4.1.187;109.4.1.96;109.4.1.1294;109.4.1.1338;109.4.1.1359;109.4.1.1437;109.4.1.1540;109.4.1.1613;109.4.1.1626;109.4.1.1702;109.4.1.1707;109.4.1.1798;109.4.1.1822;109.4.1.1877;109.4.1.1920;109.4.1.1978;109.4.1.2012;109.4.1.2031;109.4.1.2246;109.4.1.2254;109.4.1.7;109.4.1.186;109.4.1.2397;109.4.1.2436;109.4.1.2440;109.4.1.2455;109.4.1.2464;109.4.1.2474;109.4.1.2511;109.4.1.2513;109.4.1.2526;109.4.1.2546;109.4.1.2610;109.4.1.2622;109.4.1.2627;109.4.1.2625;109.4.1.2658;109.4.1.2678;109.4.1.2710;109.4.1.2772;109.4.1.2778;109.4.1.2877;109.4.1.2882;109.4.1.2952;109.4.1.2974;109.4.1.2978;109.4.1.3043;109.4.1.3069;109.4.1.3091;109.4.1.3094;109.4.1.3169;109.4.1.3250;109.4.1.3283;109.4.1.3304;109.4.1.3307;109.4.1.3312;109.4.1.3313;109.4.1.3314;109.4.1.3336;109.4.1.3526;109.4.1.3528;109.4.1.3539;109.4.1.3556;109.4.1.3583
9109,e1yo6A1,2003.1.1,2003.1.1.3,PF00106,2003.1.1.148,"PF00106,PF08659",250,PF13561,adh_short_C2,87.6,62.5,2,points_to_other_fgroup,2003.1.1.109;2003.1.1.110;2003.1.1.142;2003.1.1.154;2003.1.1.191;2003.1.1.214;2003.1.1.216;2003.1.1.218;2003.1.1.221;2003.1.1.231;2003.1.1.4;2003.1.1.69;2003.1.1.276;2003.1.1.287;2003.1.1.352
7186,e2astB2,207.1.1,,,207.1.1.162,PF29594,284,PF29594,LRR_SKP2,94.4,415.8,1,supports_commons,207.1.1.162;207.1.1.239;207.1.1.266;207.1.1.298;207.1.1.307;207.1.1.377;207.1.1.414;207.1.1.455
185442,e3ojaB1,207.1.1,207.1.1.24,PF13855,207.1.1.130,"PF00560,PF13306,PF13855",387,,,,,0,no_dominant_pfam,
2192,e2hqsA1,5.1.3,5.1.3.20,PF07676,5.1.3.136,"PF00930,PF07676",269,PF07676,PD40,100.0,400.1,1,ambiguous_both,5.1.3.136;5.1.3.153;5.1.3.174;5.1.3.178;5.1.3.20;5.1.3.224
2240,e1a12A1,5.1.4,5.1.4.7,PF00415,5.1.4.255,"PF00415,PF13540,PF25390",401,PF25390,WD40_RLD,94.3,364.4,1,supports_commons,5.1.4.255;5.1.4.669
2224,e1tyeA1,5.1.4,5.1.4.13,PF01839,5.1.4.257,"PF01839,PF13517",452,,,,,0,no_dominant_pfam,
2323935,e5teeA2,5.1.4,5.1.4.6,"PF00400,PF12894",5.1.4.285,"PF00400,PF12894,PF23775",343,PF23775,Beta-prop_RIG_2nd,91.8,130.7,1,supports_commons,5.1.4.285
2066817,e5mzhB2,5.1.5,5.1.5.1,PF00400,5.1.5.80,"PF00400,PF23381",342,PF23381,Beta-prop_IFT122_1st,81.9,221.7,1,supports_commons,5.1.5.80;5.1.5.100;5.1.5.138;5.1.5.211
9184,e2f1kA2,2003.1.1,2003.1.1.27,PF02153,2003.1.1.147,"PF02153,PF03807",165,PF02153,PDH_N,90.9,179.3,2,ambiguous_both,2003.1.1.270;2003.1.1.271;2003.1.1.147;2003.1.1.27;2003.1.1.333;2003.1.1.345
184980,e2x58A2,2003.1.1,2003.1.1.36,PF02737,2003.1.1.155,"PF02737,PF03807",184,PF02737,3HCDH_N,96.7,182.6,1,ambiguous_both,2003.1.1.198;2003.1.1.155;2003.1.1.170;2003.1.1.209;2003.1.1.211;2003.1.1.221;2003.1.1.228;2003.1.1.229;2003.1.1.36;2003.1.1.256;2003.1.1.300;2003.1.1.347;2003.1.1.357
9183,e2g5cA2,2003.1.1,2003.1.1.27,PF02153,2003.1.1.147,"PF02153,PF03807",171,PF02153,PDH_N,90.6,188.8,2,ambiguous_both,2003.1.1.270;2003.1.1.271;2003.1.1.147;2003.1.1.27;2003.1.1.333;2003.1.1.345
7425,e1qsaA2,235.1.1,235.1.1.9,PF01464,235.1.1.32,"PF01464,PF27553",168,PF01464,SLT,72.0,122.8,1,ambiguous_both,235.1.1.32;235.1.1.9;235.1.1.39
9093,e2b69A1,2003.1.1,2003.1.1.72,PF16363,2003.1.1.141,"PF02719,PF16363",312,PF16363,GDP_Man_Dehyd,94.9,181.4,4,ambiguous_both,2003.1.1.197;2003.1.1.141;2003.1.1.152;2003.1.1.153;2003.1.1.162;2003.1.1.164;2003.1.1.168;2003.1.1.173;2003.1.1.177;2003.1.1.224;2003.1.1.235;2003.1.1.240;2003.1.1.72;2003.1.1.282;2003.1.1.284;2003.1.1.287;2003.1.1.316;2003.1.1.340;2003.1.1.360
1514550,e1zq9A3,2003.1.5,2003.1.5.2,PF00398,2003.1.5.155,"PF00398,PF13649",181,PF00398,RrnaAD,100.0,232.6,1,ambiguous_both,2003.1.5.155;2003.1.5.181;2003.1.5.182;2003.1.5.192;2003.1.5.251;2003.1.5.2;2003.1.5.343;2003.1.5.358;2003.1.5.384;2003.1.5.395;2003.1.5.439
1031124,e4e3cB1,206.1.1,206.1.1.1,PF00069,206.1.1.72,"PF00069,PF17667",294,PF00069,Pkinase,96.3,182.6,2,ambiguous_both,206.1.1.5;206.1.1.59;206.1.1.6;206.1.1.100;206.1.1.103;206.1.1.110;206.1.1.113;206.1.1.3;206.1.1.91;206.1.1.93;206.1.1.172;206.1.1.174;206.1.1.175;206.1.1.176;206.1.1.70;206.1.1.71;206.1.1.72;206.1.1.73;206.1.1.74;206.1.1.76;206.1.1.78;206.1.1.81;206.1.1.83;206.1.1.85;206.1.1.87;206.1.1.89;206.1.1.92;206.1.1.95;206.1.1.101;206.1.1.111;206.1.1.112;206.1.1.115;206.1.1.120;206.1.1.121;206.1.1.122;206.1.1.124;206.1.1.125;206.1.1.126;206.1.1.128;206.1.1.130;206.1.1.135;206.1.1.136;206.1.1.138;206.1.1.140;206.1.1.141;206.1.1.144;206.1.1.145;206.1.1.146;206.1.1.147;206.1.1.150;206.1.1.151;206.1.1.157;206.1.1.4;206.1.1.61;206.1.1.62;206.1.1.1;206.1.1.2;206.1.1.40;206.1.1.39;206.1.1.158;206.1.1.159;206.1.1.162;206.1.1.163;206.1.1.167;206.1.1.169;206.1.1.177;206.1.1.178;206.1.1.180;206.1.1.181;206.1.1.184;206.1.1.185;206.1.1.187;206.1.1.190;206.1.1.191;206.1.1.193;206.1.1.194;206.1.1.198;206.1.1.201;206.1.1.202;206.1.1.205;206.1.1.206;206.1.1.207;206.1.1.208;206.1.1.210;206.1.1.212;206.1.1.213;206.1.1.218;206.1.1.220;206.1.1.223;206.1.1.228;206.1.1.231;206.1.1.232;206.1.1.234;206.1.1.238;206.1.1.244;206.1.1.246;206.1.1.249;206.1.1.252;206.1.1.253;206.1.1.259;206.1.1.260;206.1.1.263;206.1.1.264;206.1.1.266
1851163,e2n8yA1,108.1.1,108.1.1.1,PF00036,108.1.1.103,"PF13405,PF13499,PF13833",80,PF13499,EF-hand_7,87.5,33.8,1,supports_commons,108.1.1.5;108.1.1.64;108.1.1.75;108.1.1.96;108.1.1.97;108.1.1.98;108.1.1.99;108.1.1.100;108.1.1.101;108.1.1.102;108.1.1.103;108.1.1.107;108.1.1.108;108.1.1.109;108.1.1.114;108.1.1.125;108.1.1.127;108.1.1.132;108.1.1.133;108.1.1.136;108.1.1.139;108.1.1.143;108.1.1.151;108.1.1.154;108.1.1.162;108.1.1.165;108.1.1.166;108.1.1.170;108.1.1.28;108.1.1.29;108.1.1.73;108.1.1.74;108.1.1.15;108.1.1.177;108.1.1.182;108.1.1.193;108.1.1.194;108.1.1.195;108.1.1.197;108.1.1.199;108.1.1.202;108.1.1.213;108.1.1.215;108.1.1.217;108.1.1.219;108.1.1.220;108.1.1.223
224022,e4fe9A2,3597.1.1,3597.1.1.2,PF17142,3597.1.1.5,PF26120,112,PF26120,CBM_1st_SusF,98.2,88.9,1,supports_commons,3597.1.1.5
1031125,e4e3cB2,221.1.1,221.1.1.2,PF00240,221.1.1.164,PF29299,85,PF29299,UBL_IKK,92.9,125.4,1,supports_commons,221.1.1.164
118942,e1exrA1,108.1.1,108.1.1.1,PF00036,108.1.1.97,"PF00036,PF13499",78,PF13499,EF-hand_7,83.3,63.2,3,supports_commons,108.1.1.5;108.1.1.64;108.1.1.75;108.1.1.96;108.1.1.97;108.1.1.98;108.1.1.99;108.1.1.100;108.1.1.101;108.1.1.102;108.1.1.103;108.1.1.107;108.1.1.108;108.1.1.109;108.1.1.114;108.1.1.125;108.1.1.127;108.1.1.132;108.1.1.133;108.1.1.136;108.1.1.139;108.1.1.143;108.1.1.151;108.1.1.154;108.1.1.162;108.1.1.165;108.1.1.166;108.1.1.170;108.1.1.28;108.1.1.29;108.1.1.73;108.1.1.74;108.1.1.15;108.1.1.177;108.1.1.182;108.1.1.193;108.1.1.194;108.1.1.195;108.1.1.197;108.1.1.199;108.1.1.202;108.1.1.213;108.1.1.215;108.1.1.217;108.1.1.219;108.1.1.220;108.1.1.223
2075048,e1x42A3,2006.1.1,2006.1.1.1,PF00702,2006.1.1.44,"PF00702,PF13242",144,PF13419,HAD_2,75.7,85.5,3,points_to_other_fgroup,2006.1.1.45;2006.1.1.46;2006.1.1.53;2006.1.1.57;2006.1.1.18;2006.1.1.74
9709,e1c4oA1,2004.1.1,2004.1.1.120,PF04851,2004.1.1.489,"PF04851,PF27431",330,,,,,0,no_dominant_pfam,
1447873,e4rh7A4,2004.1.1,2004.1.1.156,PF07728,2004.1.1.500,"PF07728,PF12774",185,PF07728,AAA_5,74.1,89.4,1,ambiguous_both,2004.1.1.592;2004.1.1.620;2004.1.1.424;2004.1.1.461;2004.1.1.482;2004.1.1.493;2004.1.1.500;2004.1.1.521;2004.1.1.542;2004.1.1.545;2004.1.1.623;2004.1.1.624;2004.1.1.628;2004.1.1.661;2004.1.1.784;2004.1.1.154;2004.1.1.2;2004.1.1.156;2004.1.1.804;2004.1.1.821;2004.1.1.897;2004.1.1.956;2004.1.1.972;2004.1.1.977;2004.1.1.1000;2004.1.1.1005;2004.1.1.1019;2004.1.1.1035;2004.1.1.1095;2004.1.1.1161
9910,e2o2xA1,2006.1.1,2006.1.1.15,PF13242,2006.1.1.44,"PF00702,PF13242",209,PF08645,PNK3P,67.9,25.6,2,points_to_other_fgroup,2006.1.1.47;2006.1.1.12;2006.1.1.74
7423,e1am7A1,235.1.1,,,235.1.1.33,PF31186,154,PF31186,Endolysin,94.2,230.9,1,supports_commons,235.1.1.33
4560,e1w3bA1,109.4.1,109.4.1.5,PF00515,109.4.1.3572,"PF00515,PF07721,PF13181,PF13374,PF13414,PF13424,PF13432,PF14559",388,,,,,0,no_dominant_pfam,
1806521,e3tgoC1,331.3.1,331.3.1.8,PF06804,331.3.1.50,PF29358,128,PF29358,BamC-like_N,100.0,211.5,1,supports_commons,331.3.1.50
9224,e1kdgA2,2003.1.2,2003.1.2.3,"PF00732,PF00890,PF05199",2003.1.2.63,"PF00732,PF05199,PF13450",360,PF00732,GMC_oxred_N,82.2,69.3,1,ambiguous_both,2003.1.2.125;2003.1.2.4;2003.1.2.63;2003.1.2.78;2003.1.2.82;2003.1.2.112;2003.1.2.146;2003.1.2.153;2003.1.2.163;2003.1.2.175;2003.1.2.3;2003.1.2.2;2003.1.2.178;2003.1.2.200;2003.1.2.226;2003.1.2.231;2003.1.2.279;2003.1.2.289;2003.1.2.291
586,e1vqoT1,4.1.1,4.1.1.95,PF16906,4.1.1.295,"PF00467,PF16906",119,PF16906,Ribosomal_L26,96.6,85.4,1,ambiguous_both,4.1.1.295;4.1.1.95
1096987,e4kksA2,1.1.7,1.1.7.38,PF16576,1.1.7.87,PF25954,94,PF25954,Beta-barrel_RND_2,81.9,34.6,1,supports_commons,1.1.7.87;1.1.7.133
1145751,e3lnnA2,1.1.7,1.1.7.38,PF16576,1.1.7.87,PF25954,92,PF25954,Beta-barrel_RND_2,83.7,59.2,2,supports_commons,1.1.7.87;1.1.7.133
1870486,e5g53C1,2004.1.1,2004.1.1.47,PF00503,2004.1.1.431,"PF00025,PF00503",199,PF00503,G-alpha,83.4,182.0,1,ambiguous_both,2004.1.1.431;2004.1.1.524;2004.1.1.47;2004.1.1.1071
185755,e4g1gA2,54.1.1,54.1.1.1,PF00661,54.1.1.6,PF23765,177,PF23765,Matrix_Paramyxo_C,91.0,160.7,1,supports_commons,54.1.1.6
1070,e1dypA1,10.1.1,10.1.1.11,PF00722,10.1.1.74,PF30275,271,PF30275,GH16_PorA-D,95.2,83.8,2,supports_commons,10.1.1.74
1124210,e4lp7B2,54.1.1,54.1.1.2,PF03393,54.1.1.7,PF23766,119,PF23766,Matrix_Pneumo_C,98.3,203.2,1,supports_commons,54.1.1.7
1147811,e4g23A1,109.4.1,109.4.1.240,PF17177,109.4.1.1384,"PF01535,PF17177",223,PF17177,PPR_long,91.5,263.8,1,ambiguous_both,109.4.1.2593;109.4.1.1260;109.4.1.1261;109.4.1.1262;109.4.1.1274;109.4.1.1275;109.4.1.1279;109.4.1.1280;109.4.1.1296;109.4.1.1305;109.4.1.1330;109.4.1.1331;109.4.1.1334;109.4.1.1346;109.4.1.1356;109.4.1.1384;109.4.1.1440;109.4.1.1519;109.4.1.1641;109.4.1.1761;109.4.1.1853;109.4.1.1908;109.4.1.2334;109.4.1.240;109.4.1.2506;109.4.1.2594;109.4.1.2638;109.4.1.2646;109.4.1.2667;109.4.1.2682;109.4.1.2852;109.4.1.2925;109.4.1.2965;109.4.1.2972;109.4.1.2982;109.4.1.3011;109.4.1.3023;109.4.1.3026;109.4.1.3035;109.4.1.3183;109.4.1.3221;109.4.1.3233;109.4.1.3392;109.4.1.3467;109.4.1.3476;109.4.1.3495;109.4.1.3562
2324072,e6bzfB1,2008.1.1,,,2008.1.1.149,PF30140,137,PF30140,ZIP2_M,94.9,117.9,1,supports_commons,2008.1.1.149
2617272,e5ym0A1,2007.1.20,2007.1.20.1,PF00920,2007.1.20.2,PF24877,156,PF24877,ILV_EDD_C,97.4,244.7,1,supports_commons,2007.1.20.2
2323967,e5vbnA1,2.1.1,,,2.1.1.224,PF29084,123,PF29084,OB_POLE2,99.2,142.4,1,supports_commons,2.1.1.224
4578,e1qgrA1,109.4.1,109.4.1.55,"PF03810,PF13513",109.4.1.1345,"PF02985,PF03810,PF13513,PF25574",876,,,,,0,no_dominant_pfam,
1841007,e4bepB3,109.3.1,109.3.1.8,PF12796,109.3.1.176,"PF12796,PF13606,PF13637",129,PF12796,Ank_2,73.6,39.0,1,ambiguous_both,109.3.1.3;109.3.1.4;109.3.1.86;109.3.1.9;109.3.1.308;109.3.1.162;109.3.1.163;109.3.1.164;109.3.1.165;109.3.1.166;109.3.1.168;109.3.1.169;109.3.1.173;109.3.1.176;109.3.1.178;109.3.1.180;109.3.1.184;109.3.1.190;109.3.1.192;109.3.1.199;109.3.1.201;109.3.1.202;109.3.1.208;109.3.1.210;109.3.1.214;109.3.1.220;109.3.1.221;109.3.1.223;109.3.1.226;109.3.1.231;109.3.1.232;109.3.1.235;109.3.1.240;109.3.1.238;109.3.1.246;109.3.1.248;109.3.1.252;109.3.1.255;109.3.1.256;109.3.1.257;109.3.1.258;109.3.1.260;109.3.1.7;109.3.1.15;109.3.1.96;109.3.1.99;109.3.1.100;109.3.1.2;109.3.1.8;109.3.1.20;109.3.1.33;109.3.1.265;109.3.1.269;109.3.1.278;109.3.1.281;109.3.1.283;109.3.1.284;109.3.1.285;109.3.1.286;109.3.1.295;109.3.1.298;109.3.1.299;109.3.1.309;109.3.1.313;109.3.1.314;109.3.1.318;109.3.1.321;109.3.1.322;109.3.1.324;109.3.1.328;109.3.1.329;109.3.1.330;109.3.1.335;109.3.1.337;109.3.1.347;109.3.1.349;109.3.1.350;109.3.1.351;109.3.1.352;109.3.1.354;109.3.1.356;109.3.1.365;109.3.1.366;109.3.1.369;109.3.1.372;109.3.1.382;109.3.1.386;109.3.1.387;109.3.1.389;109.3.1.392;109.3.1.397;109.3.1.398;109.3.1.405;109.3.1.406;109.3.1.407;109.3.1.408;109.3.1.410;109.3.1.414;109.3.1.415;109.3.1.416;109.3.1.419;109.3.1.423;109.3.1.430;109.3.1.432;109.3.1.434;109.3.1.436;109.3.1.438;109.3.1.439;109.3.1.440;109.3.1.445;109.3.1.454;109.3.1.455;109.3.1.456;109.3.1.457;109.3.1.459;109.3.1.466
185910,e2e87A1,2004.1.1,2004.1.1.147,PF06858,2004.1.1.453,"PF01926,PF06858",192,PF00071,Ras,87.5,22.7,3,points_to_other_fgroup,2004.1.1.612;2004.1.1.548;2004.1.1.571;2004.1.1.593;2004.1.1.19;2004.1.1.797;2004.1.1.1056;2004.1.1.1073
6738,e1ublL5,244.4.1,244.4.1.2,PF00374,244.4.1.3,"PF00374,PF27537",82,,,,,0,no_dominant_pfam,
3262,e1nklA1,198.1.1,198.1.1.3,PF05184,198.1.1.26,PF31278,78,,,,,0,no_dominant_pfam,
2041636,e5ulmA1,109.4.1,109.4.1.193,PF13281,2007.15.1.11,PF13281,281,PF13281,MAP3K_TRAF_bd,97.5,451.2,1,ambiguous_both,109.4.1.193;109.4.1.1325
7191,e1p9aG1,207.1.1,207.1.1.11,"PF01462,PF13855",207.1.1.165,"PF00560,PF01462,PF12799,PF13855",266,,,,,0,no_dominant_pfam,
7227,e2bm5A1,207.9.1,207.9.1.2,PF13599,207.9.1.7,"PF00805,PF13576",181,,,,,0,no_dominant_pfam,
1840991,e3mwyW4,2004.1.1,2004.1.1.24,"PF00176,PF00271",2004.1.1.428,"PF00176,PF00271,PF11496",316,PF11496,HDA2-3,76.9,36.6,1,supports_commons,2004.1.1.428;2004.1.1.469;2004.1.1.528;2004.1.1.602;2004.1.1.698;2004.1.1.178;2004.1.1.873;2004.1.1.926;2004.1.1.948;2004.1.1.1101
10782,e2bceA1,7579.1.1,7579.1.1.1,PF00135,7579.1.1.89,"PF00135,PF20434",539,PF00135,COesterase,96.7,550.4,1,ambiguous_both,7579.1.1.135;7579.1.1.147;7579.1.1.89;7579.1.1.91;7579.1.1.101;7579.1.1.1
1487475,e4rg6A1,109.4.1,109.4.1.7,"PF00515,PF12895",109.4.1.1294,"PF00515,PF12895,PF13181,PF13424,PF13432",498,,,,,0,no_dominant_pfam,
2205,e1k3iA3,5.1.4,5.1.4.10,PF01344,5.1.4.291,"PF01344,PF07250",387,,,,,0,no_dominant_pfam,
9290,e1djqA3,2003.1.3,2003.1.3.3,PF07992,2003.1.3.15,"PF07992,PF13450",233,PF07992,Pyr_redox_2,61.4,35.6,1,ambiguous_both,2003.1.3.15;2003.1.3.29;2003.1.3.31;2003.1.3.44;2003.1.3.3;2003.1.3.48;2003.1.3.53;2003.1.3.59;2003.1.3.60;2003.1.3.62;2003.1.3.65;2003.1.3.69;2003.1.3.71;2003.1.3.72
1503129,e4wwxB2,2484.1.1,2484.1.1.64,PF12940,2484.1.1.195,"PF26024,PF26025,PF26100,PF26101,PF26105",385,,,,,0,no_dominant_pfam,
185635,e4a53A1,4.1.1,4.1.1.67,PF09532,4.1.1.391,"PF09532,PF30873",121,,,,,0,no_dominant_pfam,
2387804,e5xllA1,9.30.1,,,9.30.1.1,PF31220,158,PF31220,PknI_sensor,100.0,246.0,1,supports_commons,9.30.1.1
1310586,e4nsxA1,5.1.4,5.1.4.39,PF12894,5.1.4.280,"PF12894,PF25171",330,PF25171,Beta-prop_WDR36-Utp21_1st,83.6,300.6,1,supports_commons,5.1.4.324;5.1.4.395;5.1.4.280;5.1.4.661;5.1.4.365;5.1.4.446;5.1.4.536
2038,e2f2hA3,4178.1.1,,,4178.1.1.4,PF29281,108,PF29281,YicI_C,86.1,77.5,1,supports_commons,4178.1.1.4
4549,e1a17A1,109.4.1,109.4.1.6,"PF00515,PF08321",109.4.1.1802,"PF00515,PF08321,PF13432",159,,,,,0,no_dominant_pfam,
4563,e2c2lA1,109.4.1,109.4.1.9,"PF00515,PF18391",109.4.1.1707,"PF00515,PF12895,PF13181,PF18391",201,,,,,0,no_dominant_pfam,
185943,e1qexA3,3386.1.1,3386.1.1.1,PF07880,3386.1.1.4,PF23618,120,PF23618,T4_gp9_10_C,86.7,143.9,1,supports_commons,3386.1.1.4
224012,e4ei0A2,3077.1.1,3077.1.1.2,PF14725,3077.1.1.3,PF29636,163,PF29636,DUF8576,100.0,171.0,1,supports_commons,3077.1.1.3
1676526,e4ui9Y1,109.4.1,109.4.1.118,"PF08514,PF21581,PF21767",109.4.1.1264,"PF13181,PF13432",517,,,,,0,no_dominant_pfam,
10862,e2jbwA1,7579.1.1,7579.1.1.32,PF06500,7579.1.1.118,"PF00326,PF06500",360,PF06500,FrsA-like,61.1,43.3,1,ambiguous_both,7579.1.1.115;7579.1.1.118;7579.1.1.137;7579.1.1.176;7579.1.1.32;7579.1.1.233
9624,e2cxxA1,2004.1.1,2004.1.1.73,PF01926,2004.1.1.414,"PF00009,PF01926",184,PF02421,FeoB_N,96.2,47.9,3,points_to_other_fgroup,2004.1.1.450;2004.1.1.597;2004.1.1.86
9695,e3dhwC2,2004.1.1,2004.1.1.5,PF00005,2004.1.1.417,"PF00005,PF13304",240,PF00005,ABC_tran,62.1,133.4,1,ambiguous_both,2004.1.1.553;2004.1.1.558;2004.1.1.576;2004.1.1.616;2004.1.1.417;2004.1.1.430;2004.1.1.435;2004.1.1.445;2004.1.1.467;2004.1.1.486;2004.1.1.491;2004.1.1.509;2004.1.1.515;2004.1.1.526;2004.1.1.540;2004.1.1.559;2004.1.1.583;2004.1.1.590;2004.1.1.600;2004.1.1.664;2004.1.1.722;2004.1.1.723;2004.1.1.752;2004.1.1.754;2004.1.1.780;2004.1.1.5;2004.1.1.7;2004.1.1.6;2004.1.1.8;2004.1.1.261;2004.1.1.309;2004.1.1.9;2004.1.1.247;2004.1.1.812;2004.1.1.814;2004.1.1.821;2004.1.1.846;2004.1.1.856;2004.1.1.860;2004.1.1.882;2004.1.1.887;2004.1.1.916;2004.1.1.971;2004.1.1.976;2004.1.1.1003;2004.1.1.1013;2004.1.1.1036;2004.1.1.1057;2004.1.1.1112;2004.1.1.1113;2004.1.1.1138;2004.1.1.1140
9688,e1w1wA1,2004.1.1,2004.1.1.87,PF02463,2004.1.1.481,"PF02463,PF13555",306,PF02463,SMC_N,96.4,220.7,2,ambiguous_both,2004.1.1.429;2004.1.1.433;2004.1.1.442;2004.1.1.466;2004.1.1.478;2004.1.1.480;2004.1.1.481;2004.1.1.506;2004.1.1.567;2004.1.1.615;2004.1.1.728;2004.1.1.782;2004.1.1.87;2004.1.1.798;2004.1.1.799;2004.1.1.807;2004.1.1.925;2004.1.1.997;2004.1.1.1001;2004.1.1.1116;2004.1.1.1154;2004.1.1.1156
9690,e1qhlA1,2004.1.1,2004.1.1.113,PF04310,2004.1.1.1172,"PF04310,PF13555",222,PF04310,MukB,100.0,412.8,1,ambiguous_both,2004.1.1.113;2004.1.1.446;2004.1.1.504;2004.1.1.114;2004.1.1.1172
1721533,e4qo5A1,139.2.1,139.2.1.7,PF13447,139.2.1.17,"PF13435,PF13447",521,,,,,0,no_dominant_pfam,
6542,e2ftxA1,4099.1.1,,,4099.1.1.25,PF29749,89,PF29749,SPC25_C,82.0,168.2,1,supports_commons,4099.1.1.25
11071,e1u6mA1,213.1.1,213.1.1.1,PF00583,213.1.1.72,"PF00583,PF13673",189,PF00583,Acetyltransf_1,79.4,52.8,2,ambiguous_both,213.1.1.80;213.1.1.70;213.1.1.72;213.1.1.74;213.1.1.77;213.1.1.82;213.1.1.85;213.1.1.89;213.1.1.96;213.1.1.97;213.1.1.2;213.1.1.1;213.1.1.105;213.1.1.109;213.1.1.118
1030869,e1h6tA3,207.1.1,207.1.1.20,PF12799,207.1.1.142,"PF00560,PF12799,PF13516,PF13855",163,,,,,0,no_dominant_pfam,
1072,e1o4yA1,10.1.1,10.1.1.11,PF00722,10.1.1.74,PF30275,270,PF30275,GH16_PorA-D,92.2,156.2,2,supports_commons,10.1.1.74
7424,e1gbsA1,235.1.1,235.1.1.9,PF01464,235.1.1.31,PF31087,185,PF31087,LysG,97.3,308.3,2,supports_commons,235.1.1.31
1291871,e4hnxA1,109.4.1,109.4.1.173,PF12569,109.4.1.1389,"PF12569,PF13181",734,,,,,0,no_dominant_pfam,
2485656,e6a29E1,7052.1.1,,,7052.1.1.1,PF29825,99,PF29825,PprA_N,99.0,137.8,1,supports_commons,7052.1.1.1
2080125,e5jqyA1,109.4.1,109.4.1.118,"PF08514,PF21581,PF21767",109.4.1.1287,"PF13174,PF13181,PF13432",232,,,,,0,no_dominant_pfam,
